J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,48,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003316712100058794,0.00013235071673989296,0.0010628839954733849,0.0013203881680965424,3.150990232825279e-05,0.17593885166570544,21,0.1818119827657938,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,436,0.005863844882696867,0.005188379902392626
25,10,10,48,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0024211229756474495,8.98139551281929e-05,0.0008636210113763809,0.0012743119150400162,2.2205058485269547e-05,0.1337561709806323,19,0.13844164879992604,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,522,0.004671074915677309,0.005557702854275703
25,10,10,48,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0037149181589484215,9.851530194282532e-05,0.0008791899308562279,0.0012655770406126976,2.3351982235908508e-05,0.18944682739675045,19,0.19543532514944673,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,565,0.005981552414596081,0.004961095750331879
25,10,10,48,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0018251677975058556,8.74372199177742e-05,0.00019140401855111122,0.0,0.0,0.0,16,0.0022279368713498116,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,343,0.002104009035974741,0.003476930782198906
25,10,10,48,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.001085780095309019,9.514298290014267e-05,0.00019298214465379715,0.0,0.0,0.0,13,0.0014767679385840893,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,394,0.001373905222862959,0.0033296807669103146
25,10,10,48,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0019364673644304276,9.622331708669662e-05,0.0008435836061835289,0.0012675262987613678,1.759221777319908e-05,0.10804295307025313,16,0.11221147794276476,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,329,0.00416139280423522,0.004586837254464626
25,10,10,48,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.00211564963683486,9.585591033101082e-05,0.000413527712225914,0.0,0.0,0.0,18,0.002727787010371685,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,364,0.0026250332593917847,0.00411964999511838
25,10,10,48,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0032740291208028793,8.938880637288094e-05,0.0010130940936505795,0.0011437353678047657,1.9249971956014633e-05,0.1945921378210187,23,0.20013983501121402,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,452,0.00553949736058712,0.005561618134379387
25,10,10,48,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.00288579985499382,9.152106940746307e-05,0.0007919459603726864,0.0012640967033803463,1.9941013306379318e-05,0.10190391819924116,17,0.1069648782722652,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,466,0.005053304601460695,0.004591424949467182
25,10,10,48,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0028499229811131954,9.325286373496056e-05,0.0008287667296826839,0.0012670410796999931,2.1764077246189117e-05,0.1412989879027009,18,0.14636673592031002,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,508,0.005060747731477022,0.0047680651769042015
