J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,5,10,0.1,5,0,0.00012565706856548786,0.00010042684152722359,0.0001099761575460434,0.00015210499987006187,0.00013646483421325684,0.0,5,0.0006299819797277451,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006246299017220736,0.0005803860258311033
50,5,10,0.1,5,1,0.00010571512393653393,7.16459471732378e-05,0.00010378984734416008,0.0001299940049648285,9.322492405772209e-05,0.0,5,0.0005080860573798418,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005043698474764824,0.0005225029308348894
50,5,10,0.1,5,2,0.00013561989180743694,6.164005026221275e-05,0.00011269887909293175,0.00012479186989367008,8.122599683701992e-05,0.002767370082437992,6,0.003287594998255372,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,28,0.0005159766878932714,0.0005938718095421791
50,5,10,0.1,5,3,0.0001016219612210989,5.859904922544956e-05,0.00010139797814190388,0.00012474413961172104,8.318107575178146e-05,0.0,5,0.00047320197336375713,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.00046954420395195484,0.0005108339246362448
50,5,10,0.1,5,4,0.00011080107651650906,5.695503205060959e-05,0.00010144407860934734,0.00012346310541033745,7.3176808655262e-05,0.0,5,0.00046931207180023193,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.00046584010124206543,0.0005118949338793755
50,5,10,0.1,5,5,0.00010221009142696857,6.29541464149952e-05,0.00010113604366779327,0.0001235420349985361,7.181800901889801e-05,0.0,5,0.0004650901537388563,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.00046166032552719116,0.0005056441295892
50,5,10,0.1,5,6,0.00010002986527979374,5.7575060054659843e-05,9.947619400918484e-05,0.00012383912689983845,7.250998169183731e-05,0.0,5,0.0004568451549857855,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004534302279353142,0.0005136670079082251
50,5,10,0.1,5,7,0.0001054790336638689,5.756085738539696e-05,9.952415712177753e-05,0.00012532412074506283,7.260101847350597e-05,0.0,5,0.00046403310261666775,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004604891873896122,0.0005042059347033501
50,5,10,0.1,5,8,9.853299707174301e-05,5.640811286866665e-05,9.987084195017815e-05,0.00012355297803878784,7.101614028215408e-05,0.0,5,0.0004527689889073372,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.00044938107021152973,0.0005066858138889074
50,5,10,0.1,5,9,0.00010181497782468796,5.8194855228066444e-05,9.976886212825775e-05,0.00012299302034080029,7.141102105379105e-05,0.0,5,0.00045767705887556076,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004541827365756035,0.0005124839954078197
