J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,0.5,27,0,0.005798447877168655,0.0001211920753121376,0.0015968838706612587,0.001299111871048808,0.00012009288184344769,0.3610393221024424,37,0.36999376583844423,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,353,0.008935728576034307,0.007968974998220801
50,10,10,0.5,27,1,0.006743309088051319,9.875907562673092e-05,0.0016356599517166615,0.0012861760333180428,8.747889660298824e-05,0.4277212149463594,38,0.437580490950495,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,385,0.009851383045315742,0.0076366078574210405
50,10,10,0.5,27,2,0.0059917280450463295,9.357207454741001e-05,0.001497715013101697,0.0011416010092943907,7.743504829704762e-05,0.2881967471912503,34,0.29700856702402234,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,339,0.008802051190286875,0.007106427103281021
50,10,10,0.5,27,3,0.004434565082192421,9.601679630577564e-05,0.0015841959975659847,0.001262099016457796,8.544395677745342e-05,0.2728026011027396,37,0.28027302492409945,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,275,0.007462320849299431,0.007869261782616377
50,10,10,0.5,27,4,0.004669710993766785,0.0001008128747344017,0.0014609459321945906,0.0012475301045924425,8.439482189714909e-05,0.26333589293062687,34,0.2709070958662778,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,279,0.0075633947271853685,0.007258567027747631
50,10,10,0.5,27,5,0.006665301043540239,9.568408131599426e-05,0.0016652990598231554,0.001289373030886054,8.56651458889246e-05,0.3479795891325921,39,0.35778930503875017,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,325,0.009801322361454368,0.007891898043453693
50,10,10,0.5,27,6,0.004140761913731694,9.376183152198792e-05,0.001538874115794897,0.001260009128600359,8.393195457756519e-05,0.30232880893163383,35,0.3094714900944382,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,259,0.007117338944226503,0.007980905007570982
50,10,10,0.5,27,7,0.006087004905566573,0.00010357704013586044,0.001766800880432129,0.0012702790554612875,8.950894698500633e-05,0.3387116880621761,41,0.34803640097379684,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,295,0.009317170828580856,0.0073263500817120075
50,10,10,0.5,27,8,0.006707025924697518,9.516510181128979e-05,0.0016423901543021202,0.0011209771037101746,8.255406282842159e-05,0.3339833579957485,39,0.3436387819238007,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,378,0.009648112347349524,0.007443312089890242
50,10,10,0.5,27,9,0.005726856179535389,9.837211109697819e-05,0.0014491130132228136,0.0012656101025640965,8.875015191733837e-05,0.30621436215005815,33,0.3148514579515904,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,390,0.008628701558336616,0.007037820992991328
