J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,47,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006827276898548007,0.00014227419160306454,0.0010003680363297462,0.0012940699234604836,0.00016930513083934784,0.28430182207375765,19,0.29375910200178623,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,880,0.00943329418078065,0.005227074027061462
50,10,10,47,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.008099146885797381,9.85411461442709e-05,0.0011328321415930986,0.0012780420947819948,0.00012202979996800423,0.3896734199952334,25,0.4004150601103902,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,800,0.01073059206828475,0.005485018016770482
50,10,10,47,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004969750996679068,8.955900557339191e-05,0.0011916658841073513,0.0012615597806870937,0.00012324703857302666,0.4522658281493932,27,0.4599115161690861,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,831,0.007635782705619931,0.00618603709153831
50,10,10,47,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.005557921947911382,0.00010822201147675514,0.0010894788429141045,0.0012534321285784245,0.0001180870458483696,0.2837635020259768,21,0.29190003615804017,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,818,0.008127141976729035,0.005293964873999357
50,10,10,47,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004933634074404836,9.058183059096336e-05,0.0008878770750015974,0.0012421091087162495,0.00011640996672213078,0.2306657920125872,19,0.23794541717506945,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,797,0.007270612055435777,0.004933836869895458
50,10,10,47,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0017028411384671926,9.771715849637985e-05,0.0006119650788605213,0.0012381679844111204,0.0001104278489947319,0.0,10,0.003766812849789858,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.003761119209229946,0.0041250421199947596
50,10,10,47,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.008231780957430601,9.081396274268627e-05,0.0011830790899693966,0.0012321278918534517,0.00011666817590594292,0.4640286311041564,27,0.474893274018541,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,944,0.010854470077902079,0.008861026028171182
50,10,10,47,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.07275434699840844,0.00011803396046161652,0.0010124039836227894,0.0012785950675606728,0.0001308070495724678,0.31146294507198036,22,0.38676900090649724,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,824,0.07529418705962598,0.005508355097845197
50,10,10,47,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.008455084171146154,9.966501966118813e-05,0.001341494033113122,0.001259978162124753,0.00012093596160411835,0.45885437191464007,31,0.47014301898889244,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,714,0.011277157347649336,0.006025650072842836
50,10,10,47,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.007353048073127866,9.673694148659706e-05,0.0008094760123640299,0.001265150960534811,0.0001276959665119648,0.23104670690372586,17,0.2407079921104014,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,930,0.009652107954025269,0.004777383059263229
