J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,3,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.005718342959880829,0.000117067014798522,0.001078207977116108,0.0011210800148546696,0.00011961394920945168,0.29339393484406173,24,0.301561466883868,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,852,0.00815431191585958,0.0072185720782727
50,10,10,3,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004007786978036165,8.84870532900095e-05,0.0007982871029525995,0.001090233912691474,7.53072090446949e-05,0.294785819016397,19,0.3008537511341274,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,940,0.006060102256014943,0.004787405952811241
50,10,10,3,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0051725071389228106,0.0001020398922264576,0.0009495778940618038,0.0011084179859608412,7.545389235019684e-05,0.28019546205177903,21,0.28761120000854135,1,6,SAT_unsat_identifiable,1,1,0,1,0,0,0,0,910,0.00740799680352211,0.004746021004393697
50,10,10,3,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0060693200211972,0.00010078307241201401,0.0011679371818900108,0.0011238448787480593,7.948908023536205e-05,0.2975521069020033,27,0.3061007931828499,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,621,0.008541374234482646,0.005302335135638714
50,10,10,3,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004651149967685342,0.00010207109153270721,0.0009255099575966597,0.0011037969961762428,7.322197780013084e-05,0.23366896715015173,20,0.2405323088169098,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,831,0.006855749990791082,0.004871342796832323
50,10,10,3,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.005450505996122956,0.00010107015259563923,0.0009596061427146196,0.0011010798625648022,8.037290535867214e-05,0.3526198707986623,21,0.3603194069582969,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,972,0.0076926350593566895,0.0050154689233750105
50,10,10,3,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004528081975877285,9.510619565844536e-05,0.0009400960989296436,0.0011131889186799526,0.00010229297913610935,0.27312115603126585,23,0.27990847104229033,1,6,SAT_unsat_identifiable,1,1,0,1,0,0,0,0,738,0.006778766168281436,0.005055133020505309
50,10,10,3,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004820310976356268,0.00010015605948865414,0.0008977341931313276,0.0011033168993890285,7.631699554622173e-05,0.2793392390012741,19,0.2863502069376409,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,834,0.0069978351239115,0.004905527923256159
50,10,10,3,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.00465091597288847,0.00010665412992238998,0.0008714690338820219,0.0011231538373976946,8.068094030022621e-05,0.224500227952376,18,0.23134017293341458,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,832,0.006832873914390802,0.004635993158444762
50,10,10,3,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0052138869650661945,9.953905828297138e-05,0.0010545570403337479,0.001100630033761263,7.431698031723499e-05,0.2807050619740039,24,0.2882554449606687,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,788,0.007542930077761412,0.004974144045263529
