J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,95,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001804628875106573,0.0001157708466053009,0.0005143578164279461,0.0012896931730210781,2.3521017283201218e-05,0.0,10,0.0037546101957559586,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0037479717284440994,0.004183994140475988
100,10,10,95,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016989391297101974,9.820889681577682e-05,0.0005901609547436237,0.001223734114319086,2.1347776055336e-05,0.0,10,0.0036368686705827713,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.00363239087164402,0.004105649422854185
100,10,10,95,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016416399739682674,9.442027658224106e-05,0.00057624327018857,0.0012282058596611023,1.7729122191667557e-05,0.0,10,0.0035623828880488873,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0035582385025918484,0.004041917622089386
100,10,10,95,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0025916281156241894,9.888922795653343e-05,0.0008167102932929993,0.0012409631162881851,1.8192920833826065e-05,0.25981405191123486,16,0.264606598764658,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1014,0.004766383673995733,0.005758981220424175
100,10,10,95,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.00175780663266778,0.00010191323235630989,0.0005845879204571247,0.0012327241711318493,1.719687134027481e-05,0.0,10,0.0036981292068958282,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036942288279533386,0.004042950924485922
100,10,10,95,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016608182340860367,9.479699656367302e-05,0.0005741980858147144,0.001227205153554678,1.6128644347190857e-05,0.0,10,0.0035768188536167145,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003573147114366293,0.004046684131026268
100,10,10,95,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016499198973178864,9.300932288169861e-05,0.0005724593065679073,0.001214922871440649,1.6558915376663208e-05,0.0,10,0.0035507166758179665,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0035468703135848045,0.004059202037751675
100,10,10,95,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016513848677277565,9.522121399641037e-05,0.0005681188777089119,0.0012198551557958126,1.6290228813886642e-05,0.0,10,0.0035545378923416138,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003550870344042778,0.00397199671715498
100,10,10,95,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016530407592654228,9.800773113965988e-05,0.0005700220353901386,0.0012397761456668377,1.6087200492620468e-05,0.0,10,0.003580607008188963,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0035769338719546795,0.003966850694268942
100,10,10,95,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.00163999292999506,9.301677346229553e-05,0.0005788919515907764,0.001228333916515112,1.626787707209587e-05,0.0,10,0.0035601560957729816,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0035565034486353397,0.0039901090785861015
