J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,87,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003092881990596652,0.00012087589129805565,0.0006979210302233696,0.0012627430260181427,0.00013263290748000145,0.198442307068035,13,0.20376214291900396,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,952,0.005307054845616221,0.0042876258958131075
50,10,10,87,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0016308091580867767,9.623216465115547e-05,0.0005694599822163582,0.0012412439100444317,8.37789848446846e-05,0.0,10,0.003625740995630622,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.0036215241998434067,0.004026542883366346
50,10,10,87,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004055771976709366,0.00010127690620720387,0.0008518300019204617,0.0012254000175744295,7.523107342422009e-05,0.25252633006311953,17,0.2588419490493834,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,978,0.006309509975835681,0.0046561891213059425
50,10,10,87,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0033460750710219145,8.663488551974297e-05,0.0007631378248333931,0.001086606876924634,7.232907228171825e-05,0.22709378693252802,17,0.23245462798513472,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,901,0.005354783730581403,0.004690683213993907
50,10,10,87,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.00593730784021318,0.00010466692037880421,0.0009726309217512608,0.0012321439571678638,7.991306483745575e-05,0.21445222501643002,20,0.22278522211126983,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,761,0.008326662704348564,0.0048178620636463165
50,10,10,87,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.007641478907316923,0.00010643713176250458,0.001290386077016592,0.0012439030688256025,8.373893797397614e-05,0.41651915688998997,28,0.4268921799957752,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,791,0.010365944122895598,0.005622945027425885
50,10,10,87,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006124482955783606,0.0001022780779749155,0.001175361918285489,0.0012353139463812113,8.635898120701313e-05,0.33556393603794277,25,0.3442952160257846,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,753,0.008723795879632235,0.005385285010561347
50,10,10,87,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.005202988861128688,0.00010174093768000603,0.0010502010118216276,0.001238886034116149,8.095987141132355e-05,0.3330225858371705,22,0.34070380590856075,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,876,0.007674776716157794,0.005294214002788067
50,10,10,87,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0057673328556120396,0.00010178401134908199,0.0011317338794469833,0.0012420059647411108,8.8860047981143e-05,0.3136614130344242,24,0.32200439693406224,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,864,0.008331716759130359,0.005500463070347905
50,10,10,87,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.008345425128936768,0.00010267389006912708,0.0014572418294847012,0.0012450991198420525,8.413009345531464e-05,0.5181214581243694,32,0.5293622468598187,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,744,0.011234570061787963,0.0060945660807192326
