J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,18,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0018521640449762344,0.00014105532318353653,0.0005941898562014103,0.0013106600381433964,2.717273309826851e-05,0.0,10,0.003933719824999571,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003925241995602846,0.004282834939658642
100,10,10,18,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.00171696487814188,0.00010984903201460838,0.0006192442961037159,0.0012661200016736984,2.4401582777500153e-05,0.0,10,0.003742939792573452,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003736579790711403,0.004157731309533119
100,10,10,18,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016671400517225266,0.00010969070717692375,0.0005859960801899433,0.001267329789698124,2.249469980597496e-05,0.0,10,0.0036592287942767143,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036526513285934925,0.004096632823348045
100,10,10,18,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016486253589391708,0.00010213581845164299,0.0005954704247415066,0.0012495196424424648,2.230517566204071e-05,0.0,10,0.0036238343454897404,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003618056420236826,0.004067675676196814
100,10,10,18,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0038903970271348953,0.00011607678607106209,0.0008254679851233959,0.001262742094695568,2.321181818842888e-05,0.2715403507463634,16,0.277670927811414,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1008,0.00611789571121335,0.004951737355440855
100,10,10,18,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0031960047781467438,9.340886026620865e-05,0.0006988071836531162,0.0012537529692053795,2.3780856281518936e-05,0.2219386901706457,15,0.22721378691494465,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1012,0.005265754647552967,0.004898815881460905
100,10,10,18,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017234710976481438,0.00010064663365483284,0.0005923430435359478,0.0012367716990411282,1.8330290913581848e-05,0.0,10,0.0036764401011168957,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036715627647936344,0.004074923228472471
100,10,10,18,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.005975408013910055,0.00011221319437026978,0.0008000154048204422,0.0012350846081972122,1.9973143935203552e-05,0.21970566781237721,15,0.2278574649244547,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1004,0.008142694365233183,0.0046843430027365685
100,10,10,18,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0037792017683386803,0.00012190733104944229,0.000880933366715908,0.0012705777771770954,2.5074928998947144e-05,0.30772890197113156,17,0.31381702376529574,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1022,0.006077695172280073,0.005032101646065712
100,10,10,18,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.00799282593652606,0.0001231059432029724,0.0008951877243816853,0.001248359214514494,2.514803782105446e-05,0.2674718238413334,17,0.2777660680003464,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1004,0.010284626856446266,0.004701229743659496
