J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,26,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002865185961127281,0.00012712599709630013,0.0009835399687290192,0.0012699561193585396,3.0362047255039215e-05,0.20176341198384762,20,0.20705497404560447,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,499,0.005276170093566179,0.005904416088014841
25,10,10,26,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0027935048565268517,0.00010794028639793396,0.0008750581182539463,0.0012793908827006817,1.865113154053688e-05,0.2201934652402997,17,0.22527496982365847,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,632,0.0050745452754199505,0.004933886229991913
25,10,10,26,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0036916970275342464,0.00010440079495310783,0.0006424537859857082,0.0,0.0,0.0,19,0.0045427498407661915,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,529,0.0044385516084730625,0.004337619990110397
25,10,10,26,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0029326248914003372,0.00010121474042534828,0.0008611618541181087,0.001214340329170227,1.7554033547639847e-05,0.19403627887368202,17,0.19916920084506273,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,735,0.005126895848661661,0.005245043896138668
25,10,10,26,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0021417182870209217,9.925197809934616e-05,0.00094619020819664,0.0012527131475508213,2.057943493127823e-05,0.09521653968840837,19,0.09968280280008912,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,332,0.004460453055799007,0.00505470298230648
25,10,10,26,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.001173804048448801,2.7454923838377e-05,0.0,0.0,0.0,0.0,17,0.0013051321730017662,0,0,all_zero_column,0,0,1,1,0,1,0,1,224,0.001201258972287178,0.003515872173011303
25,10,10,26,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002827805932611227,9.908899664878845e-05,0.0010616118088364601,0.0012277630157768726,1.9306782633066177e-05,0.16480351891368628,22,0.17004467267543077,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,433,0.005235576536506414,0.005530909169465303
25,10,10,26,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0027205590158700943,0.00010067317634820938,0.0009466367773711681,0.001211605966091156,2.0833685994148254e-05,0.14171173889189959,19,0.14671795116737485,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,397,0.005000308621674776,0.004891321063041687
25,10,10,26,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003257784992456436,0.00010361801832914352,0.0009808489121496677,0.0012267129495739937,1.9045080989599228e-05,0.1958018420264125,20,0.2013963689096272,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,530,0.00558800995349884,0.005129134748131037
25,10,10,26,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002469305880367756,0.00010033417493104935,0.0009421277791261673,0.001210831105709076,2.0524952560663223e-05,0.10719164600595832,19,0.11194131197407842,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,416,0.004743123892694712,0.0049095721915364265
