J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,16,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004322082037106156,0.00011374102905392647,0.0008845350239425898,0.0012259089853614569,0.0001152590848505497,0.20699022198095918,19,0.21366457920521498,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,766,0.006661526160314679,0.004622461972758174
50,10,10,16,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0049862731248140335,9.31108370423317e-05,0.0008604389149695635,0.0011054228525608778,7.849815301597118e-05,0.272826885106042,21,0.2799581477884203,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,840,0.007123743882402778,0.004843643167987466
50,10,10,16,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0026535799261182547,9.90619882941246e-05,0.000755729153752327,0.0011002980172634125,7.389415986835957e-05,0.19294439093209803,15,0.1976344040594995,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,956,0.004682563245296478,0.0043474959675222635
50,10,10,16,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004881672095507383,9.884312748908997e-05,0.0009513262193650007,0.0010912150610238314,7.740803994238377e-05,0.2716556570958346,21,0.2787630930542946,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,798,0.007100464543327689,0.004750114865601063
50,10,10,16,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.005881298100575805,8.438085205852985e-05,0.000997690949589014,0.001090022036805749,8.041900582611561e-05,0.4185498009901494,25,0.4266926539130509,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,872,0.008133810944855213,0.005311365006491542
50,10,10,16,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.007098754867911339,9.943614713847637e-05,0.0011334868613630533,0.0010890818666666746,8.780183270573616e-05,0.372134278062731,26,0.3816516308579594,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,857,0.00950856157578528,0.005425772862508893
50,10,10,16,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006450119893997908,0.0001111349556595087,0.0012080688029527664,0.0012061330489814281,0.00011917692609131336,0.45585888903588057,27,0.4649634740781039,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,792,0.009094633627682924,0.005373232066631317
50,10,10,16,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0037519431207329035,0.00010896008461713791,0.0009657940827310085,0.0010945838876068592,9.742402471601963e-05,0.2636894991155714,21,0.26971628912724555,1,6,SAT_unsat_identifiable,1,1,0,1,0,0,0,0,656,0.006018705200403929,0.005066701909527183
50,10,10,16,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0034674061462283134,0.00010324502363801003,0.0009029440116137266,0.0010936441831290722,9.620096534490585e-05,0.27624182496219873,19,0.281914166174829,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,876,0.005663440329954028,0.004850540077313781
50,10,10,16,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.001974815968424082,9.697000496089458e-05,0.0006949449889361858,0.0010837058071047068,7.218099199235439e-05,0.17381747905164957,13,0.17774649197235703,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,896,0.003922617761418223,0.00429148692637682
