J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,59,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0019275359809398651,0.0001292121596634388,0.0007550509180873632,0.001283113146200776,0.0001410210970789194,0.2191594378091395,14,0.2234084759838879,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1008,0.004235933301970363,0.004936224082484841
50,10,10,59,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.004255017964169383,8.869101293385029e-05,0.0008372780866920948,0.0012674329336732626,8.138385601341724e-05,0.28209179383702576,19,0.2886299130041152,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,960,0.006529803853482008,0.005062429001554847
50,10,10,59,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0037185580004006624,8.737994357943535e-05,0.0006999431643635035,0.0012558780144900084,8.161808364093304e-05,0.18334621516987681,15,0.18919695098884404,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,804,0.005843377206474543,0.004681530175730586
50,10,10,59,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.004084388958290219,8.629192598164082e-05,0.0009107009973376989,0.0012541930191218853,8.201808668673038e-05,0.37777912407182157,21,0.38420470291748643,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,910,0.006417592987418175,0.0053910810966044664
50,10,10,59,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.005494592012837529,8.846609853208065e-05,0.0007672910578548908,0.001260919962078333,8.266395889222622e-05,0.2285253421869129,17,0.23622720688581467,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,968,0.00769393309019506,0.004770785104483366
50,10,10,59,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0044081408996135,8.588493801653385e-05,0.0008338671177625656,0.001246199943125248,7.778103463351727e-05,0.2596393940038979,19,0.2662985019851476,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,920,0.006651873933151364,0.005076847039163113
50,10,10,59,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0027459070552140474,9.598094038665295e-05,0.0007009548135101795,0.0012383570428937674,7.77470413595438e-05,0.18358735390938818,13,0.18845365988090634,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,952,0.004858946893364191,0.00453361589461565
50,10,10,59,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0039013579953461885,8.549215272068977e-05,0.0008022589609026909,0.0012447650078684092,7.692910730838776e-05,0.22579601500183344,18,0.23191428696736693,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,928,0.006110803224146366,0.004725713049992919
50,10,10,59,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0038822218775749207,8.755107410252094e-05,0.0007995439227670431,0.0012608091346919537,8.480087853968143e-05,0.2812409568578005,18,0.28737125103361905,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,938,0.00611492688767612,0.005069567821919918
50,10,10,59,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0055896739941090345,9.3845184892416e-05,0.0008899450767785311,0.0012642040383070707,7.922016084194183e-05,0.2777604789007455,20,0.28568548802286386,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,848,0.007916888454928994,0.004715115996077657
