J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,5,10,0.5,78,0,0.00015325099229812622,9.872508235275745e-05,0.00010338006541132927,0.00015297182835638523,0.00014019105583429337,0.0,5,0.0006531539838761091,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006485190242528915,0.0005524770822376013
50,5,10,0.5,78,1,0.00013031717389822006,6.0244929045438766e-05,9.529315866529942e-05,0.00012975605204701424,9.014690294861794e-05,0.0,5,0.0005097631365060806,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005057582166045904,0.0005270489491522312
50,5,10,0.5,78,2,0.00013836519792675972,5.911802873015404e-05,0.0001034541055560112,0.00012286496348679066,8.126278407871723e-05,0.0,5,0.0005086380988359451,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005050650797784328,0.0005104118026793003
50,5,10,0.5,78,3,0.00024073896929621696,6.062793545424938e-05,0.00012286193668842316,0.00012363283894956112,7.954100146889687e-05,0.0033021701965481043,7,0.003934243926778436,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,30,0.0006274026818573475,0.0006108880043029785
50,5,10,0.5,78,4,0.0001680520363152027,5.823909305036068e-05,0.0001250270288437605,0.00012074806727468967,7.811211980879307e-05,0.0030100501608103514,7,0.0035647808108478785,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,29,0.0005501783452928066,0.0005995070096105337
50,5,10,0.5,78,5,0.00019985088147222996,5.725608207285404e-05,0.00014296197332441807,0.00012725405395030975,7.922505028545856e-05,0.004053346114233136,9,0.00466465693898499,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,28,0.0006065480411052704,0.0006204880774021149
50,5,10,0.5,78,6,0.00016226712614297867,5.786493420600891e-05,0.00013227900490164757,0.000124393031001091,8.158688433468342e-05,0.0032246930059045553,8,0.0037879508454352617,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,28,0.0005583909805864096,0.0006019440479576588
50,5,10,0.5,78,7,0.0001663810107856989,5.788588896393776e-05,0.00012295995838940144,0.0001339348964393139,7.914984598755836e-05,0.002955137984827161,7,0.0035198889672756195,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,30,0.0005603116005659103,0.0006061040330678225
50,5,10,0.5,78,8,0.00020540994592010975,5.6327786296606064e-05,0.00014367792755365372,0.0001451331190764904,7.985299453139305e-05,0.003888190956786275,9,0.004523014882579446,1,6,SAT_unsat_identifiable,1,1,0,1,0,0,0,0,29,0.000630401773378253,0.0006001819856464863
50,5,10,0.5,78,9,0.00018427218310534954,5.620601586997509e-05,0.00013193488121032715,0.00012149196118116379,8.564605377614498e-05,0.0031159939244389534,8,0.0036994810216128826,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,24,0.0005795510951429605,0.000588421942666173
