J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,11,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.005426790099591017,0.00010835519060492516,0.0008000237867236137,0.0012711556628346443,2.3556873202323914e-05,0.29280840838328004,17,0.3004558212123811,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1019,0.007629881612956524,0.005217192228883505
100,10,10,11,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017376532778143883,0.00010475097224116325,0.0005935691297054291,0.001265017781406641,1.8082093447446823e-05,0.0,10,0.0037236232310533524,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0037190732546150684,0.0039896550588309765
100,10,10,11,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.006475608795881271,8.749496191740036e-05,0.0008594109676778316,0.0012662019580602646,1.9718892872333527e-05,0.3206240679137409,19,0.3293401561677456,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,992,0.008708435576409101,0.0049617416225373745
100,10,10,11,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017082542181015015,9.910902008414268e-05,0.0005937973037362099,0.0012278640642762184,1.7588958144187927e-05,0.0,10,0.003650941886007786,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036466135643422604,0.004015504848212004
100,10,10,11,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016506751999258995,9.5403753221035e-05,0.0005895150825381279,0.0012265550903975964,1.6432255506515503e-05,0.0,10,0.003582197241485119,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0035785813815891743,0.003998856991529465
100,10,10,11,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003489402122795582,8.652685210108757e-05,0.0007456722669303417,0.0012447698973119259,1.7881859093904495e-05,0.25954945432022214,16,0.265140522737056,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1015,0.0055842529982328415,0.00491437828168273
100,10,10,11,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.006824288982897997,9.223213419318199e-05,0.000741198193281889,0.0012418809346854687,1.8934719264507294e-05,0.25105236610397696,16,0.2599780089221895,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1009,0.008918534964323044,0.004589061718434095
100,10,10,11,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001709206961095333,9.963521733880043e-05,0.0005919439718127251,0.0012427708134055138,1.8970109522342682e-05,0.0,10,0.0036662989296019077,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003662527073174715,0.004005892667919397
100,10,10,11,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016392660327255726,9.469268843531609e-05,0.0005957111716270447,0.0012394003570079803,1.6339123249053955e-05,0.0,10,0.0035889199934899807,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0035854093730449677,0.004015058279037476
100,10,10,11,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016375379636883736,9.497301653027534e-05,0.0005918815732002258,0.0012463182210922241,1.6139820218086243e-05,0.0,10,0.003590332344174385,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003586850594729185,0.004018109291791916
