J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,13,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.007991180988028646,0.00011936388909816742,0.0013244771398603916,0.0012736290227621794,0.00013044709339737892,0.4618130549788475,28,0.4726658461149782,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,747,0.010839098133146763,0.005834729876369238
50,10,10,13,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.004630112089216709,0.00010321894660592079,0.0009060371667146683,0.0012670147698372602,8.085090667009354e-05,0.2532947261352092,18,0.2602889100089669,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1000,0.006987233879044652,0.00504611199721694
50,10,10,13,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002101651858538389,9.548594243824482e-05,0.0007431120611727238,0.0012387558817863464,8.066697046160698e-05,0.15842100884765387,14,0.16268694796599448,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,776,0.004259672714397311,0.00460161198861897
50,10,10,13,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016366499476134777,9.694998152554035e-05,0.0005811699666082859,0.0012347258161753416,8.258502930402756e-05,0.0,10,0.003636293113231659,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.003632080741226673,0.004074383061379194
50,10,10,13,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0031534989830106497,9.749317541718483e-05,0.000825745053589344,0.0012199159245938063,7.452815771102905e-05,0.2141657480970025,16,0.21954319812357426,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,881,0.005371181294322014,0.004630971001461148
50,10,10,13,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.004085903987288475,0.00010000099427998066,0.0009895639959722757,0.0012555019930005074,7.914495654404163e-05,0.3016223048325628,20,0.30813950183801353,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,886,0.00651011592708528,0.005063843913376331
50,10,10,13,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.005066690966486931,8.554593659937382e-05,0.0006644399836659431,0.0012562079355120659,8.012796752154827e-05,0.20894391788169742,14,0.21610321500338614,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1000,0.007153012789785862,0.004518279107287526
50,10,10,13,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0032156920060515404,9.547802619636059e-05,0.0007415858563035727,0.0012440739665180445,8.019502274692059e-05,0.18981128698214889,14,0.19519501295872033,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,928,0.005377024877816439,0.004502443829551339
50,10,10,13,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003849075175821781,8.471403270959854e-05,0.0007709180936217308,0.0012505629565566778,7.898709736764431e-05,0.20867559709586203,17,0.21471611596643925,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,795,0.006034257356077433,0.004640304017812014
50,10,10,13,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0030034480150789022,8.633383549749851e-05,0.000633282121270895,0.0012346790172159672,8.202390745282173e-05,0.19193033501505852,13,0.19697689404711127,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,976,0.005039766896516085,0.004497427958995104
