J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,5,10,0.7,76,0,0.00024934904649853706,9.555486030876637e-05,0.0001368450466543436,0.0001464029774069786,0.0001263488084077835,0.0036969680804759264,8,0.004457372007891536,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,25,0.0007545007392764091,0.0006427268963307142
100,5,10,0.7,76,1,0.00021520000882446766,5.3626950830221176e-05,0.0001347959041595459,0.00012651318684220314,7.864413782954216e-05,0.004415178904309869,10,0.0050280659925192595,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,27,0.00060878018848598,0.0005948960315436125
100,5,10,0.7,76,2,0.00019595911726355553,5.55689912289381e-05,0.0001289229840040207,0.00012753205373883247,7.147714495658875e-05,0.0033623480703681707,8,0.0039460130501538515,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,26,0.0005794602911919355,0.0005749349948018789
100,5,10,0.7,76,3,0.00017804396338760853,5.5419979616999626e-05,0.00012937001883983612,0.00012004398740828037,6.500910967588425e-05,0.0029563899151980877,8,0.00350815593264997,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,21,0.0005478870589286089,0.0005630869418382645
100,5,10,0.7,76,4,0.00024206796661019325,5.423789843916893e-05,0.00014825700782239437,0.00011894199997186661,6.962916813790798e-05,0.004708939930424094,10,0.005346225807443261,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,27,0.0006331340409815311,0.0005834999028593302
100,5,10,0.7,76,5,0.00018801703117787838,5.4745934903621674e-05,0.00013872794806957245,0.0001178558450192213,7.676519453525543e-05,0.003619855036959052,9,0.004200071096420288,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,25,0.0005761119537055492,0.000579439802095294
100,5,10,0.7,76,6,0.00018159206956624985,5.530891939997673e-05,0.00012880796566605568,0.00011793500743806362,6.467988714575768e-05,0.0031476039439439774,8,0.003699965076521039,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,24,0.0005483238492161036,0.0005641470197588205
100,5,10,0.7,76,7,0.00023975595831871033,5.497806705534458e-05,0.00015855301171541214,0.000118291936814785,7.154606282711029e-05,0.005517509998753667,11,0.006164974067360163,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,29,0.0006431250367313623,0.0005817918572574854
100,5,10,0.7,76,8,0.00020861299708485603,6.12370204180479e-05,0.0001383970957249403,0.00012050895020365715,7.172184996306896e-05,0.0038935979828238487,9,0.004498406080529094,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,27,0.0006004779133945704,0.0005683680064976215
100,5,10,0.7,76,9,0.00017185090109705925,5.491008050739765e-05,0.00012122420594096184,0.000125521095469594,7.192790508270264e-05,0.002807159908115864,7,0.0033568080980330706,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,29,0.0005454341880977154,0.0005646320059895515
