J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,30,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0019488949328660965,0.00018761307001113892,0.0006345603615045547,0.001365005038678646,6.499001756310463e-05,0.0,10,0.004219848196953535,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.004201063420623541,0.004495872184634209
100,10,10,30,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0018383902497589588,0.00011437805369496346,0.0006079128943383694,0.0012668687850236893,2.9502902179956436e-05,0.0,10,0.00386296259239316,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0038570528849959373,0.004271057900041342
100,10,10,30,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0034146341495215893,0.00012628035619854927,0.0008242088370025158,0.0013298951089382172,3.065494820475578e-05,0.3018254558555782,15,0.30756097519770265,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,994,0.005725673399865627,0.005012128036469221
100,10,10,30,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0018185018561780453,0.00011986587196588516,0.0006035012193024158,0.0012444602325558662,2.8211157768964767e-05,0.0,10,0.0038205250166356564,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0038145403377711773,0.004187842831015587
100,10,10,30,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0018192068673670292,0.00011068396270275116,0.0006069322116672993,0.0012373337522149086,2.5673769414424896e-05,0.0,10,0.0038051139563322067,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003799830563366413,0.004249672405421734
100,10,10,30,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006417145021259785,0.00011192774400115013,0.0008478602394461632,0.0012785391882061958,3.377394750714302e-05,0.29946570796892047,18,0.30816389387473464,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,999,0.008689246140420437,0.004922174382954836
100,10,10,30,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0018430482596158981,0.0001050001010298729,0.0006004562601447105,0.0012520132586359978,2.4164095520973206e-05,0.0,10,0.0038297902792692184,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0038246819749474525,0.004231021273881197
100,10,10,30,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006460816599428654,0.00010379403829574585,0.0010262997820973396,0.001275062095373869,3.1919218599796295e-05,0.4223231691867113,22,0.43122984608635306,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,977,0.008897891733795404,0.005269346758723259
100,10,10,30,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0018499167636036873,0.0001191217452287674,0.0006158500909805298,0.0012497329153120518,2.6824884116649628e-05,0.0,10,0.0038667223416268826,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003861446399241686,0.004194924142211676
100,10,10,30,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002417133189737797,0.00011475011706352234,0.0007721101865172386,0.0012503201141953468,3.0788127332925797e-05,0.2418465493246913,14,0.2464403216727078,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1000,0.00458510173484683,0.004850207827985287
