J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,5,10,0.5,70,0,0.0003259871155023575,0.0001016759779304266,0.0001519590150564909,0.00016582594253122807,0.0001363060437142849,0.004668846959248185,10,0.005558809963986278,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,30,0.0008817540947347879,0.0007376729045063257
100,5,10,0.5,70,1,0.00017101503908634186,6.844592280685902e-05,0.00011246209032833576,0.0001377540174871683,0.00010523293167352676,0.0,5,0.000599459046497941,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005949100013822317,0.0005341579671949148
100,5,10,0.5,70,2,0.000207636971026659,6.42361119389534e-05,0.00013777916319668293,0.0001352829858660698,9.795511141419411e-05,0.0032199241686612368,8,0.003867599880322814,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,31,0.0006428903434425592,0.000660354970023036
100,5,10,0.5,70,3,0.0001772758550941944,6.898515857756138e-05,0.00011842185631394386,0.00013394118286669254,8.901301771402359e-05,0.0025512101128697395,7,0.003143648151308298,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,30,0.0005876370705664158,0.0006348418537527323
100,5,10,0.5,70,4,0.00016399682499468327,6.611784920096397e-05,0.00010118004865944386,0.00013434700667858124,8.836505003273487e-05,0.0,5,0.0005579988937824965,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005540067795664072,0.0005214449483901262
100,5,10,0.5,70,5,0.00014833803288638592,6.42507802695036e-05,9.804894216358662e-05,0.0001381749752908945,8.666305802762508e-05,0.0,5,0.0005389130674302578,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005354757886379957,0.0005152490921318531
100,5,10,0.5,70,6,0.0001501420047134161,6.541796028614044e-05,9.865895844995975e-05,0.00012862402945756912,8.53249803185463e-05,0.0,5,0.0005314499139785767,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005281679332256317,0.0005238428711891174
100,5,10,0.5,70,7,0.00014659599401056767,6.319885142147541e-05,9.753205813467503e-05,0.00013054907321929932,8.252402767539024e-05,0.0,5,0.000523656839504838,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005204000044614077,0.0005395219195634127
100,5,10,0.5,70,8,0.00020284205675125122,6.465497426688671e-05,0.00012508896179497242,0.00013154000043869019,8.355313912034035e-05,0.0032968460582196712,8,0.003909621853381395,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,31,0.0006076791323721409,0.000668032094836235
100,5,10,0.5,70,9,0.00016060308553278446,6.994884461164474e-05,0.00010070786811411381,0.00013474700972437859,9.058904834091663e-05,0.0,5,0.0005603490862995386,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005565958563238382,0.0005311979912221432
