J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,4,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.008800558978691697,0.00012123282067477703,0.001329235965386033,0.0012674161698669195,0.00013268692418932915,0.4676621730905026,27,0.4793262439779937,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,842,0.011651130858808756,0.005661289906129241
50,10,10,4,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.007446179864928126,8.472194895148277e-05,0.0009897470008581877,0.0012404180597513914,9.646499529480934e-05,0.2689761621877551,22,0.27884080703370273,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,818,0.009857531869783998,0.005029886960983276
50,10,10,4,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.008390018017962575,8.463999256491661e-05,0.0011325341183692217,0.0012360760010778904,8.739205077290535e-05,0.35907924617640674,26,0.3700169320218265,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,810,0.010930660180747509,0.005534338997676969
50,10,10,4,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0042650948744267225,8.434802293777466e-05,0.0008724939543753862,0.0012420420534908772,8.140807040035725e-05,0.2258207038976252,19,0.2323728350456804,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,807,0.006545386975631118,0.004977643955498934
50,10,10,4,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0032222680747509003,8.19261185824871e-05,0.0006840669084340334,0.0012231520377099514,7.94080551713705e-05,0.19889096799306571,14,0.20418853289447725,1,6,SAT_unsat_identifiable,1,1,0,1,0,0,0,0,1000,0.005290821194648743,0.004538781009614468
50,10,10,4,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006905151065438986,8.317502215504646e-05,0.0010160920210182667,0.001243877923116088,7.874006405472755e-05,0.34767073788680136,23,0.3570048080291599,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,872,0.009327036095783114,0.005252267932519317
50,10,10,4,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.005696889013051987,8.537806570529938e-05,0.0009440560825169086,0.00122312200255692,8.207093924283981e-05,0.24812903511337936,21,0.2561675829347223,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,821,0.008031516103073955,0.00512309605255723
50,10,10,4,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004769920837134123,8.345278911292553e-05,0.0009813050273805857,0.0012416848912835121,8.462718687951565e-05,0.32605705480091274,22,0.33322548610158265,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,809,0.007160990731790662,0.005530999042093754
50,10,10,4,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.005544814979657531,9.13180410861969e-05,0.001211289083585143,0.0012325358111411333,8.971989154815674e-05,0.4179893471300602,28,0.42616739589720964,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,741,0.00816967780701816,0.006090234033763409
50,10,10,4,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003115353174507618,8.550100028514862e-05,0.0006920769810676575,0.0012346920557320118,8.034985512495041e-05,0.19332642713561654,14,0.19854078092612326,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,952,0.005207973066717386,0.004569827113300562
