J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,30,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002759474329650402,0.00011729588732123375,0.0009165159426629543,0.0012951050885021687,2.783583477139473e-05,0.17114808969199657,18,0.17627745494246483,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,496,0.0051162270829081535,0.004911782220005989
25,10,10,30,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0010709846392273903,9.709224104881287e-05,0.00015508383512496948,0.0,0.0,0.0,14,0.0014391550794243813,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,314,0.0013231607154011726,0.003299660049378872
25,10,10,30,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.005373036954551935,9.755929931998253e-05,0.0009364020079374313,0.0011612903326749802,1.9425060600042343e-05,0.30035183019936085,22,0.30794702423736453,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,699,0.007587713655084372,0.005247878842055798
25,10,10,30,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004195616114884615,8.441274985671043e-05,0.000917959026992321,0.0011511840857565403,1.9979197531938553e-05,0.2014544028788805,21,0.20783095993101597,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,542,0.006369151175022125,0.004715615883469582
25,10,10,30,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.00450338888913393,8.337805047631264e-05,0.0010330448858439922,0.0011458252556622028,2.057524397969246e-05,0.21699912520125508,24,0.2237919457256794,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,492,0.00678621232509613,0.005436998326331377
25,10,10,30,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0027809571474790573,8.562812581658363e-05,0.0003819498233497143,0.0,0.0,0.0,20,0.003355572000145912,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,374,0.0032485350966453552,0.004101306200027466
25,10,10,30,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0027253269217908382,8.147815242409706e-05,0.0007828688248991966,0.0,0.0,0.0,18,0.003697941079735756,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,401,0.003589673899114132,0.004406957887113094
25,10,10,30,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002646507229655981,8.087512105703354e-05,0.0007938710041344166,0.0011309687979519367,1.6613397747278214e-05,0.14905215287581086,18,0.1537273684516549,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,432,0.004668835550546646,0.004917893558740616
25,10,10,30,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003059815149754286,8.264323696494102e-05,0.0008705807849764824,0.001111525110900402,1.8167775124311447e-05,0.1763204620219767,20,0.1814695098437369,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,446,0.005142732057720423,0.005357278045266867
25,10,10,30,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0023211208172142506,8.37431289255619e-05,0.0008728583343327045,0.0011205789633095264,1.793820410966873e-05,0.12305560894310474,20,0.1274786521680653,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,369,0.004416239447891712,0.005244668107479811
