J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,91,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002373472787439823,0.00010622525587677956,0.00020645000040531158,0.0,0.0,0.0,18,0.0027984087355434895,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,470,0.0026861480437219143,0.004086917731910944
25,10,10,91,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002574654296040535,8.835503831505775e-05,0.0009172540158033371,0.0012754849158227444,2.1975021809339523e-05,0.1784789660014212,19,0.18336446909233928,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,490,0.004877723287791014,0.005160822998732328
25,10,10,91,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003588838968425989,8.829217404127121e-05,0.0009259385988116264,0.0012662019580602646,2.072099596261978e-05,0.21405952516943216,19,0.21995779033750296,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,551,0.005889992695301771,0.005017586052417755
25,10,10,91,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.005250257905572653,9.206822142004967e-05,0.0011280570179224014,0.0012848987244069576,2.2240914404392242e-05,0.2517357631586492,24,0.25952067878097296,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,593,0.007777522783726454,0.005314459092915058
25,10,10,91,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0027117119170725346,8.764304220676422e-05,0.0008110338822007179,0.001268576830625534,1.8962658941745758e-05,0.1434812960214913,16,0.14838629495352507,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,542,0.0048979283310472965,0.004656482953578234
25,10,10,91,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004040108993649483,9.033503010869026e-05,0.0010199579410254955,0.00128620071336627,2.474430948495865e-05,0.19896684307605028,21,0.20543557172641158,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,524,0.006461346987634897,0.005356297828257084
25,10,10,91,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0036305352114140987,8.692685514688492e-05,0.0009649191051721573,0.0012642531655728817,2.1922867745161057e-05,0.1500790361315012,20,0.15605384996160865,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,539,0.005968557205051184,0.004990586079657078
25,10,10,91,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0011134310625493526,9.87369567155838e-05,0.0005564331077039242,0.0,0.0,0.0,13,0.0018970668315887451,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,398,0.0017686011269688606,0.0038681202568113804
25,10,10,91,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002083755098283291,9.370176121592522e-05,0.0009038569405674934,0.0012536654248833656,1.6829930245876312e-05,0.1554829371161759,16,0.15984285809099674,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,634,0.0043518091551959515,0.00485946424305439
25,10,10,91,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003321328666061163,8.762488141655922e-05,0.0010413751006126404,0.0012770472094416618,2.275872975587845e-05,0.19588713813573122,22,0.2016449593938887,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,519,0.005750134587287903,0.005121903959661722
