J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,6,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.01839598105289042,0.00014753895811736584,0.0014713099226355553,0.0014398538041859865,0.00016514910385012627,0.46174144302494824,27,0.48337429482489824,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,844,0.021619832841679454,0.005450794007629156
50,10,10,6,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004521935014054179,8.898088708519936e-05,0.0008627129718661308,0.0011108850594609976,8.368701674044132e-05,0.251066556898877,19,0.25774170900695026,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,921,0.006668200949206948,0.005136854015290737
50,10,10,6,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006460700882598758,8.586281910538673e-05,0.0011842388194054365,0.0011154459789395332,7.731816731393337e-05,0.4092193602118641,28,0.4181504889857024,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,849,0.008923566667363048,0.005849645007401705
50,10,10,6,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006456210045143962,8.705793879926205e-05,0.001015376066789031,0.0011327890679240227,8.640298619866371e-05,0.3223862540908158,23,0.3311715819872916,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,858,0.008777836104854941,0.005188500974327326
50,10,10,6,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0050379810854792595,8.415104821324348e-05,0.0008607818745076656,0.001113265985623002,7.58790411055088e-05,0.24836932006292045,19,0.25554751488380134,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,881,0.0071720590349286795,0.004793371073901653
50,10,10,6,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.008645189926028252,8.830009028315544e-05,0.001005162950605154,0.0011145668104290962,7.558101788163185e-05,0.33046286506578326,23,0.3413982780184597,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,862,0.01092880079522729,0.0049925430212169886
50,10,10,6,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006321577122434974,8.536316454410553e-05,0.0008588240016251802,0.0011092680506408215,7.686018943786621e-05,0.2916898389812559,19,0.3001479310914874,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,986,0.008451892528682947,0.004867197014391422
50,10,10,6,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004404952982440591,8.645490743219852e-05,0.0008985840249806643,0.0011034479830414057,7.572397589683533e-05,0.24727710685692728,20,0.2538533960469067,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,848,0.006569163873791695,0.005318295210599899
50,10,10,6,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006196080008521676,8.945190347731113e-05,0.0010813148692250252,0.0011221799068152905,7.549300789833069e-05,0.37529613683000207,25,0.383867401862517,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,829,0.008564519695937634,0.005675165913999081
50,10,10,6,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006776390830054879,8.501904085278511e-05,0.0011163020972162485,0.0010932919103652239,7.820990867912769e-05,0.35592970298603177,26,0.3650862348731607,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,783,0.009149213787168264,0.005533108953386545
