J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,0.5,53,0,0.0011810678988695145,0.00015921099111437798,0.0010352740064263344,0.0017138998955488205,0.000125418184325099,0.07231299602426589,18,0.07653401093557477,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,143,0.004214870976284146,0.005531006958335638
25,10,10,0.5,53,1,0.0014321771450340748,0.00011046393774449825,0.0009582249913364649,0.0016856391448527575,8.969614282250404e-05,0.10289768106304109,19,0.10718000284396112,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,181,0.004276201361790299,0.00546808703802526
25,10,10,0.5,53,2,0.0011499631218612194,0.00011221785098314285,0.0010284881573170424,0.0016558419447392225,8.433684706687927e-05,0.12369997310452163,21,0.12775193713605404,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,155,0.004030847921967506,0.006448504980653524
25,10,10,0.5,53,3,0.001038593938574195,0.00011181412264704704,0.0009572010021656752,0.0016610079910606146,8.961418643593788e-05,0.09122272906824946,19,0.09508687607012689,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,121,0.0038582312408834696,0.005854349117726088
25,10,10,0.5,53,4,0.001696686027571559,0.00011127092875540257,0.001103763934224844,0.0016711631324142218,7.995311170816422e-05,0.13286358187906444,22,0.13753230194561183,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,163,0.0046628371346741915,0.006030434975400567
25,10,10,0.5,53,5,0.0013769350480288267,0.00010898802429437637,0.0010325501207262278,0.0016767189372330904,8.354801684617996e-05,0.11402091314084828,21,0.11830573296174407,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,147,0.004278740147128701,0.005835020914673805
25,10,10,0.5,53,6,0.0012373870704323053,0.00011062691919505596,0.0009985531214624643,0.0016738008707761765,8.270912803709507e-05,0.08674647007137537,20,0.09085495094768703,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,138,0.004103077109903097,0.00574154919013381
25,10,10,0.5,53,7,0.0017932550981640816,0.00010934099555015564,0.0011347050312906504,0.0016595281194895506,7.915589958429337e-05,0.14077049819752574,23,0.14555291295982897,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,182,0.0047759851440787315,0.006221854127943516
25,10,10,0.5,53,8,0.0012510588858276606,0.0001234749797731638,0.0010680840350687504,0.0016694630030542612,8.139200508594513e-05,0.076981466030702,19,0.08118067309260368,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,149,0.004193472908809781,0.005719606997445226
25,10,10,0.5,53,9,0.002427368890494108,0.00011030700989067554,0.0011467838194221258,0.0016718350816518068,7.671909406781197e-05,0.15754612302407622,23,0.16298567620106041,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,252,0.005433013895526528,0.006150946021080017
