J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,69,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0018016467802226543,0.00013952702283859253,0.0006226398982107639,0.001397490967065096,2.422928810119629e-05,0.0,10,0.003991071134805679,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003985533956438303,0.004302693996578455
100,10,10,69,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.005132254213094711,0.0001001870259642601,0.0006865998730063438,0.001379314810037613,2.4670735001564026e-05,0.2290275702252984,14,0.236371835693717,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,984,0.007323026657104492,0.005664757918566465
100,10,10,69,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017905938439071178,0.00011536199599504471,0.0006373422220349312,0.001395784318447113,1.9624829292297363e-05,0.0,10,0.003964542876929045,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003958707209676504,0.00409274734556675
100,10,10,69,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016683489084243774,0.00010056374594569206,0.0006086803041398525,0.0013507143594324589,1.7249025404453278e-05,0.0,10,0.0037493910640478134,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003745556343346834,0.004038861952722073
100,10,10,69,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016405852511525154,0.00010051671415567398,0.0006067096255719662,0.0013402202166616917,1.7545185983181e-05,0.0,10,0.0037091639824211597,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0037055769935250282,0.0040250737220048904
100,10,10,69,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016406038776040077,0.00010496610775589943,0.000601659994572401,0.0013194172643125057,1.7371028661727905e-05,0.0,10,0.003687690943479538,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003684018272906542,0.004010982811450958
100,10,10,69,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003884573932737112,9.20761376619339e-05,0.0008492348715662956,0.0013916208408772945,2.152286469936371e-05,0.4161296528764069,18,0.4223793619312346,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1023,0.006239028647542,0.005208801943808794
100,10,10,69,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.005999710876494646,9.976187720894814e-05,0.0010281731374561787,0.0013622073456645012,2.5302637368440628e-05,0.41305796476081014,23,0.4215828259475529,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1011,0.008515155874192715,0.005335471127182245
100,10,10,69,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.005679161287844181,9.715789929032326e-05,0.000997043214738369,0.0013801348395645618,2.4043023586273193e-05,0.31032317504286766,22,0.3185097239911556,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,975,0.008177540265023708,0.005428228992968798
100,10,10,69,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017515188083052635,0.0001055481843650341,0.0006079450249671936,0.0013452009297907352,2.0080246031284332e-05,0.0,10,0.003834763076156378,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003830293193459511,0.0040457118302583694
