J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,0.9,37,0,0.0007744000758975744,0.00013656704686582088,0.001179977087303996,0.00032592308707535267,0.0,0.0,25,0.002904884982854128,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,46,0.002416867297142744,0.00638566305860877
100,10,10,0.9,37,1,0.0004923150409013033,8.981884457170963e-05,0.0009607970714569092,8.007208816707134e-05,0.0,0.0,22,0.002042629988864064,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,36,0.0016230030450969934,0.005798302125185728
100,10,10,0.9,37,2,0.0006076090503484011,8.724699728190899e-05,0.0010797400027513504,6.610807031393051e-05,0.0,0.0,25,0.002238424029201269,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,40,0.001840704120695591,0.006246492033824325
100,10,10,0.9,37,3,0.00042986683547496796,0.00010023405775427818,0.0009791029151529074,6.652716547250748e-05,0.0,0.0,20,0.0019948999397456646,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,34,0.001575730973854661,0.005214110016822815
100,10,10,0.9,37,4,0.0006140628829598427,0.00010155793279409409,0.0011149200145155191,0.0004782530013471842,0.0,0.0,24,0.002772074192762375,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,43,0.00230879383161664,0.006075012031942606
100,10,10,0.9,37,5,0.00040140189230442047,0.0001007679384201765,0.0009362499695271254,7.861712947487831e-05,0.0,0.0,19,0.0019282638095319271,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,31,0.0015170369297266006,0.005088584963232279
100,10,10,0.9,37,6,0.0009190940763801336,0.00010252301581203938,0.001415367005392909,0.0004636698868125677,0.0,0.0,32,0.003358591115102172,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,52,0.0029006539843976498,0.007332640932872891
100,10,10,0.9,37,7,0.0005064129363745451,8.490798063576221e-05,0.0009270280133932829,0.0003714030608534813,0.0,0.0,21,0.0023046100977808237,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,38,0.0018897519912570715,0.005394164007157087
100,10,10,0.9,37,8,0.0004458220209926367,0.0001010410487651825,0.0009681240189820528,8.94560944288969e-05,0.0,0.0,20,0.0020155711099505424,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,34,0.0016044431831687689,0.005335289053618908
100,10,10,0.9,37,9,0.00047124200500547886,0.00010051485151052475,0.0010109918657690287,0.0002957531251013279,0.0,0.0,21,0.0023574121296405792,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,38,0.0018785018473863602,0.005395201966166496
