J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,21,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017701387405395508,0.00011993292719125748,0.0005745613016188145,0.0012627048417925835,2.0451843738555908e-05,0.0,10,0.003752328921109438,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003747789654880762,0.004119334276765585
100,10,10,21,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016796900890767574,9.447988122701645e-05,0.0005656890571117401,0.0012330380268394947,1.719919964671135e-05,0.0,10,0.003593828994780779,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.00359009625390172,0.004039672203361988
100,10,10,21,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016171741299331188,9.854184463620186e-05,0.0005646510981023312,0.001246392261236906,1.5943776816129684e-05,0.0,10,0.003546307794749737,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0035427031107246876,0.0039971270598471165
100,10,10,21,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016213529743254185,9.351084008812904e-05,0.0005710958503186703,0.0012281592935323715,1.630699262022972e-05,0.0,10,0.003533978946506977,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003530425950884819,0.004002758767455816
100,10,10,21,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0026617427356541157,9.795604273676872e-05,0.0007665860466659069,0.0012387619353830814,1.792004331946373e-05,0.22666700882837176,15,0.23147166101261973,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1004,0.0047829668037593365,0.005394978914409876
100,10,10,21,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017373026348650455,9.836489334702492e-05,0.0005792221054434776,0.0012661898508667946,1.7480924725532532e-05,0.0,10,0.0037026461213827133,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003698560409247875,0.0040502967312932014
100,10,10,21,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016631688922643661,9.369105100631714e-05,0.0005682669579982758,0.0012175971642136574,1.6543082892894745e-05,0.0,10,0.003563216421753168,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003559267148375511,0.003987534902989864
100,10,10,21,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.00162847014144063,9.257486090064049e-05,0.0005715158767998219,0.0012322459369897842,1.602526754140854e-05,0.0,10,0.003544708713889122,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003540832083672285,0.004005135968327522
100,10,10,21,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001632011029869318,9.48617234826088e-05,0.0005725729279220104,0.0012552510015666485,1.5834346413612366e-05,0.0,10,0.003574281930923462,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003570531029254198,0.0040216888301074505
100,10,10,21,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0034313080832362175,9.777862578630447e-05,0.0008101318962872028,0.001263354904949665,1.78641639649868e-05,0.2599453069269657,16,0.26557106198742986,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1018,0.005620437674224377,0.0048053693026304245
