J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,0,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0037394771352410316,0.0001322748139500618,0.0010659368708729744,0.0013475073501467705,3.253808245062828e-05,0.22879074281081557,22,0.2351209232583642,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,564,0.006317734252661467,0.007415918167680502
25,10,10,0,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0029353732243180275,0.0001229187473654747,0.0009698630310595036,0.0013659303076565266,4.8304907977581024e-05,0.16042135888710618,19,0.1658698208630085,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,372,0.005442390218377113,0.00499767018482089
25,10,10,0,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0023394660092890263,9.88631509244442e-05,0.0009453208185732365,0.0013282611034810543,2.041412517428398e-05,0.10735719511285424,19,0.11209576018154621,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,402,0.004732325207442045,0.004995754919946194
25,10,10,0,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0025782636366784573,8.818507194519043e-05,0.0006122556515038013,0.0,0.0,0.0,21,0.003380874637514353,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,349,0.003278704360127449,0.004640581086277962
25,10,10,0,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002065865322947502,8.550379425287247e-05,0.0001528519205749035,0.0,0.0,0.0,17,0.0024126009084284306,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,581,0.002304221037775278,0.003812015987932682
25,10,10,0,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002428281120955944,8.254125714302063e-05,0.00018026679754257202,0.0,0.0,0.0,17,0.002780977636575699,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,452,0.0026910891756415367,0.0034336810931563377
25,10,10,0,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0021627978421747684,8.390238508582115e-05,6.31711445748806e-05,0.0,0.0,0.0,18,0.0023928876034915447,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,362,0.00230987137183547,0.003426548093557358
25,10,10,0,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002018309198319912,9.37790609896183e-05,0.0008429810404777527,0.0,0.0,0.0,16,0.0030722562223672867,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,392,0.002955069299787283,0.004347409121692181
25,10,10,0,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002662874758243561,8.451379835605621e-05,0.0007952279411256313,0.0012976722791790962,1.791398972272873e-05,0.15262527484446764,18,0.15748875308781862,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,478,0.004858202766627073,0.004984155297279358
25,10,10,0,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002306576818227768,9.036622941493988e-05,0.0007363972254097462,0.001319189090281725,1.9404571503400803e-05,0.15288944961503148,16,0.15736791538074613,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,578,0.00447193393483758,0.004651837050914764
