J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,0.9,12,0,0.00047048903070390224,0.00013673491775989532,0.0009039610158652067,0.00026835501194000244,0.0,0.0,19,0.0020650571677833796,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,33,0.0017795399762690067,0.006377717014402151
50,10,10,0.9,12,1,0.00032772193662822247,0.00011005508713424206,0.0006947990041226149,0.0003531971015036106,0.0,0.0,14,0.0017386458348482847,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,25,0.00148577312938869,0.004730182932689786
50,10,10,0.9,12,2,0.00032182689756155014,0.00011387607082724571,0.0008056508377194405,8.146185427904129e-05,0.0,0.0,14,0.001581067917868495,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,25,0.0013228156603872776,0.008267697179690003
50,10,10,0.9,12,3,0.0007784049957990646,0.0003005019389092922,0.0003065818455070257,0.0,0.0,0.0,18,0.0016933400183916092,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,27,0.0013854887802153826,0.0051038190722465515
50,10,10,0.9,12,4,0.0002864289563149214,0.00011934502981603146,0.0007537419442087412,0.00023910007439553738,0.0,0.0,13,0.0016511839348822832,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,22,0.0013986160047352314,0.004706724779680371
50,10,10,0.9,12,5,0.00029443996027112007,0.00011709798127412796,0.0007406747899949551,9.079999290406704e-05,0.0,0.0,13,0.001501652179285884,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,20,0.0012430127244442701,0.004649387905374169
50,10,10,0.9,12,6,0.00026285904459655285,0.00011281901970505714,0.00040806387551128864,0.0,0.0,0.0,11,0.0010291601065546274,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,19,0.0007837419398128986,0.0037793589290231466
50,10,10,0.9,12,7,0.00039951596409082413,0.00013593514449894428,0.00032687513157725334,0.0,0.0,0.0,16,0.0011106831952929497,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,27,0.0008623262401670218,0.004608816001564264
50,10,10,0.9,12,8,0.0004712559748440981,0.0001199918333441019,0.000645569059997797,0.0,0.0,0.0,19,0.0014794529415667057,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,30,0.001236816868185997,0.005458124913275242
50,10,10,0.9,12,9,0.0002819029614329338,0.00011791987344622612,0.0007632209453731775,8.221692405641079e-05,0.0,0.0,13,0.0014838220085948706,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,20,0.0012452607043087482,0.004527680110186338
