J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,14,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0057259302120655775,0.0001582589466124773,0.0013986679259687662,0.001703192014247179,0.000154837965965271,0.2888437299989164,26,0.29801475000567734,1,6,SAT_unsat_identifiable,1,1,0,1,0,0,0,0,584,0.009140887064859271,0.006908511044457555
50,10,10,14,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004977813921868801,0.00011831801384687424,0.0010223840363323689,0.0016652669291943312,0.00011266209185123444,0.3471508149523288,20,0.35505536780692637,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,845,0.00789644499309361,0.005154996877536178
50,10,10,14,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004176544025540352,8.931895717978477e-05,0.0008711039554327726,0.0012724758125841618,8.633802644908428e-05,0.21785722998902202,18,0.2243613018654287,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,890,0.006495780777186155,0.004956995137035847
50,10,10,14,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.005466417176648974,9.167008101940155e-05,0.0009469320066273212,0.0012833448126912117,0.00010271207429468632,0.2332350630313158,20,0.241133889881894,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,757,0.007891076151281595,0.005036593182012439
50,10,10,14,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003184925066307187,8.850684389472008e-05,0.0007861049380153418,0.0012624720111489296,0.00012185703963041306,0.21468390710651875,16,0.22013592114672065,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,956,0.005443865898996592,0.004966825945302844
50,10,10,14,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0036568448413163424,8.865003474056721e-05,0.0009841651190072298,0.0012807529419660568,8.291611447930336e-05,0.24216919508762658,21,0.24827005807310343,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,743,0.0060933290515094995,0.0054091960191726685
50,10,10,14,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.005614151945337653,0.00010203896090388298,0.0011336298193782568,0.0012772839982062578,0.00010815495625138283,0.36804616288281977,23,0.37628990807570517,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,911,0.008235259680077434,0.005601607030257583
50,10,10,14,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.00564371095970273,8.851895108819008e-05,0.001129664946347475,0.0012580151669681072,8.409097790718079e-05,0.36371062393300235,25,0.3719436628744006,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,767,0.008204001002013683,0.00695396913215518
50,10,10,14,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003110573859885335,0.00010545412078499794,0.0008062401320785284,0.0012811138294637203,9.226915426552296e-05,0.21803647512570024,16,0.22344087809324265,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,852,0.005395651096478105,0.004847407806664705
50,10,10,14,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006491279928013682,8.976878598332405e-05,0.0009649579878896475,0.0012650068383663893,8.735712617635727e-05,0.2327344270888716,20,0.24164034496061504,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,817,0.0088983706664294,0.004927149973809719
