J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,42,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001795757096260786,0.00012872694060206413,0.0006078500300645828,0.001300819218158722,2.3641157895326614e-05,0.0,10,0.003862788900732994,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0038567944429814816,0.004160495009273291
100,10,10,42,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016990029253065586,0.00010954216122627258,0.0005922787822782993,0.001279293093830347,2.0120292901992798e-05,0.0,10,0.0037042940966784954,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0037002372555434704,0.004062870051711798
100,10,10,42,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016352306120097637,0.00010195374488830566,0.0005940580740571022,0.0012672748416662216,1.7854850739240646e-05,0.0,10,0.003620103932917118,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003616372123360634,0.004010684788227081
100,10,10,42,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001641194336116314,9.584613144397736e-05,0.0005963100120425224,0.0012769699096679688,1.8361955881118774e-05,0.0,10,0.003632219973951578,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036286823451519012,0.004010295961052179
100,10,10,42,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0025525568053126335,8.559739217162132e-05,0.0007507302798330784,0.0012718532234430313,1.9463710486888885e-05,0.26012177811935544,16,0.26482775108888745,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1014,0.004680201411247253,0.005898228846490383
100,10,10,42,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017872191965579987,0.00010583503171801567,0.0006067189387977123,0.0012749237939715385,1.948326826095581e-05,0.0,10,0.003799246158450842,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003794180229306221,0.00408364599570632
100,10,10,42,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016753440722823143,9.698700159788132e-05,0.0005905767902731895,0.0012458302080631256,1.695193350315094e-05,0.0,10,0.003629561048001051,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036256900057196617,0.004064232110977173
100,10,10,42,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0033095870167016983,9.178230538964272e-05,0.0006725406274199486,0.0012532700784504414,1.9056256860494614e-05,0.21959290513768792,14,0.22494647279381752,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,984,0.005346236284822226,0.004588673356920481
100,10,10,42,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017197299748659134,9.83518548309803e-05,0.000590228009968996,0.0012794607318937778,1.7908867448568344e-05,0.0,10,0.003709872718900442,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003705679439008236,0.004071907140314579
100,10,10,42,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016597849316895008,9.681982919573784e-05,0.0005905581638216972,0.0012515229173004627,1.7066020518541336e-05,0.0,10,0.0036194822750985622,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.00361575186252594,0.0040578050538897514
