J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,29,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0015862919390201569,0.00013222778216004372,0.0001909579150378704,0.0,0.0,0.0,12,0.002019298728555441,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,588,0.001909477636218071,0.0034356452524662018
25,10,10,29,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0029930807650089264,0.00010144803673028946,0.0009683659300208092,0.001235147938132286,2.212589606642723e-05,0.17670347029343247,20,0.18203020002692938,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,451,0.005320168565958738,0.00513995997607708
25,10,10,29,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0031671817414462566,8.827308192849159e-05,0.0007614302448928356,0.0012613688595592976,2.138689160346985e-05,0.1455939831212163,17,0.15090789273381233,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,634,0.005299640819430351,0.00498250313103199
25,10,10,29,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0013214959762990475,4.735682159662247e-05,0.0,0.0,0.0,0.0,14,0.001481049694120884,0,0,all_zero_column,0,0,1,1,0,1,0,1,414,0.00136885279789567,0.003234307747334242
25,10,10,29,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0029337070882320404,8.380180224776268e-05,0.0005518379621207714,0.0,0.0,0.0,17,0.0036740838550031185,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,494,0.0035693468526005745,0.004108855966478586
25,10,10,29,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0021562878973782063,9.971624240279198e-05,0.0007275938987731934,0.0012233196757733822,1.9169878214597702e-05,0.16839067917317152,14,0.17262282222509384,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,652,0.0042260875925421715,0.004450654145330191
25,10,10,29,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003946013282984495,8.58246348798275e-05,0.0007670698687434196,0.0010954858735203743,2.0212028175592422e-05,0.17938005505129695,17,0.18530120188370347,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,632,0.005914605688303709,0.004534243140369654
25,10,10,29,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003569359891116619,8.680112659931183e-05,0.000868665985763073,0.0012394711375236511,2.477923408150673e-05,0.21550267888233066,20,0.2212992967106402,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,580,0.005789077375084162,0.004996447823941708
25,10,10,29,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0034724599681794643,9.277835488319397e-05,0.0006909267976880074,0.0011053537018597126,1.863297075033188e-05,0.19117053365334868,15,0.19655723590403795,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,756,0.00538015179336071,0.0045926691964268684
25,10,10,29,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001682656817138195,9.920075535774231e-05,0.0002809087745845318,0.0,0.0,0.0,13,0.002176381181925535,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,496,0.002062766347080469,0.003347874153405428
