J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,33,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003260103054344654,0.0001253560185432434,0.0009842347353696823,0.0012744022533297539,2.872571349143982e-05,0.20071476185694337,20,0.20639880141243339,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,555,0.0056728217750787735,0.004989225883036852
25,10,10,33,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002562548965215683,8.136685937643051e-05,0.0,0.0,0.0,0.0,18,0.0027396748773753643,0,0,all_zero_column,0,0,1,1,0,1,0,1,352,0.0026439158245921135,0.003726791124790907
25,10,10,33,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0027565560303628445,8.224602788686752e-05,0.0008674287237226963,0.001251049805432558,1.878710463643074e-05,0.17902357783168554,20,0.18400572426617146,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,403,0.004976067692041397,0.005172671750187874
25,10,10,33,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003291768953204155,8.7016262114048e-05,0.0008737901225686073,0.001106244046241045,1.8491409718990326e-05,0.1385660981759429,20,0.14394943974912167,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,503,0.005377310793846846,0.004953267052769661
25,10,10,33,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002691604197025299,8.47834162414074e-05,0.0008031157776713371,0.0012413081713020802,1.9756145775318146e-05,0.15238350816071033,18,0.157229607924819,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,436,0.004840567708015442,0.0048726219683885574
25,10,10,33,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.00168595090508461,8.537294343113899e-05,0.0007288390770554543,0.001273652072995901,1.8196646124124527e-05,0.10756610613316298,16,0.11136375879868865,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,335,0.003792011644691229,0.004542564041912556
25,10,10,33,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002030298113822937,8.471962064504623e-05,0.0007652039639651775,0.0012280256487429142,1.830700784921646e-05,0.07852516230195761,17,0.08265685616061091,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,332,0.0041265543550252914,0.004484817385673523
25,10,10,33,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002599315717816353,8.358806371688843e-05,0.000670779962092638,0.0,0.0,0.0,16,0.003467074129730463,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,501,0.0033536837436258793,0.004286629147827625
25,10,10,33,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002673874609172344,8.225394412875175e-05,0.0008333306759595871,0.0012394529767334461,1.877686008810997e-05,0.14741281094029546,19,0.15226635988801718,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,452,0.004847689066082239,0.004593536723405123
25,10,10,33,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0020273211412131786,8.401274681091309e-05,0.00019620219245553017,0.0,0.0,0.0,16,0.002405785955488682,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,325,0.002307536080479622,0.0034617180936038494
