J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,29,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.006580062210559845,0.0001208730973303318,0.0008549420163035393,0.0012036890257149935,0.00011761020869016647,0.22968640504404902,18,0.23857705108821392,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,936,0.008877176558598876,0.004396513802930713
50,10,10,29,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0029818417970091105,9.973417036235332e-05,0.0006821220740675926,0.0010504419915378094,7.357797585427761e-05,0.19718724209815264,13,0.20208154595457017,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,976,0.004887718008831143,0.00420267297886312
50,10,10,29,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.00452937395311892,0.00010077585466206074,0.0009242540691047907,0.0010757558047771454,7.480615749955177e-05,0.32688607601448894,20,0.33359830896370113,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,946,0.006704965839162469,0.0048646749928593636
50,10,10,29,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0021120391320437193,0.00010526692494750023,0.0006764251738786697,0.001082646893337369,7.763691246509552e-05,0.18487075786106288,13,0.18893247400410473,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,976,0.004054015036672354,0.004287834977731109
50,10,10,29,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.004704194841906428,0.00010097306221723557,0.0007187500596046448,0.0010515321046113968,7.381499744951725e-05,0.20481627178378403,14,0.21147287194617093,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1008,0.006649265065789223,0.004292088095098734
50,10,10,29,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.00506083806976676,9.9916011095047e-05,0.0010239870753139257,0.001076804008334875,7.456191815435886e-05,0.28567034797742963,23,0.29301370098255575,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,900,0.007336107082664967,0.005253902170807123
50,10,10,29,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002760519040748477,9.469105862081051e-05,0.0006872611120343208,0.0010682600550353527,7.235398516058922e-05,0.18077292991802096,13,0.1854627609718591,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,976,0.00468308525159955,0.004113394068554044
50,10,10,29,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.008409711997956038,0.00010042311623692513,0.0011610500514507294,0.0010752170346677303,7.719895802438259e-05,0.4108555829152465,27,0.4216857450082898,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,904,0.010823601158335805,0.005131863988935947
50,10,10,29,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003971628146246076,9.845197200775146e-05,0.0008181559387594461,0.0010618879459798336,7.242616266012192e-05,0.2709540370851755,17,0.27698964695446193,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,952,0.006022550165653229,0.004683149978518486
50,10,10,29,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.005537905031815171,0.00010141800157725811,0.0008939770050346851,0.0010756838601082563,7.553002797067165e-05,0.2575813259463757,19,0.265272602904588,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,934,0.0076845139265060425,0.0045743819791823626
