J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,15,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002900957129895687,0.00011031376197934151,0.0008613760583102703,0.001156780868768692,2.5933142751455307e-05,0.18663673289120197,19,0.1917038271203637,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,584,0.005055360961705446,0.004614934325218201
25,10,10,15,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002599688246846199,8.874433115124702e-05,0.00022647203877568245,0.0,0.0,0.0,19,0.0029987297020852566,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,447,0.0029149046167731285,0.003446368034929037
25,10,10,15,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0029631410725414753,8.514104411005974e-05,0.0007194718345999718,0.0011396990157663822,1.7154961824417114e-05,0.181183110922575,15,0.18611313216388226,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,688,0.004924607928842306,0.004168461076915264
25,10,10,15,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0024882592260837555,8.838670328259468e-05,0.0004725349135696888,0.0,0.0,0.0,18,0.003137825056910515,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,531,0.003049180842936039,0.0038039241917431355
25,10,10,15,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002542246598750353,8.385395631194115e-05,0.0006761769764125347,0.0011163721792399883,1.6077887266874313e-05,0.1107647460885346,14,0.11520400224253535,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,620,0.004434727597981691,0.0038820067420601845
25,10,10,15,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0030878721736371517,8.687702938914299e-05,0.000833313912153244,0.001156982034444809,1.74851156771183e-05,0.19260352896526456,17,0.1977913905866444,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,726,0.005182530265301466,0.004210485145449638
25,10,10,15,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0027188588865101337,8.706003427505493e-05,0.0008680080063641071,0.0011505191214382648,1.9597820937633514e-05,0.16613569390028715,19,0.17098538810387254,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,494,0.004844043869525194,0.004517266061156988
25,10,10,15,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0019243801943957806,8.790986612439156e-05,0.0007016747258603573,0.0011387220583856106,1.7097219824790955e-05,0.13743072096258402,14,0.1413065893575549,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,662,0.003869784064590931,0.004119656048715115
25,10,10,15,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0033225007355213165,8.666375651955605e-05,0.0007548611611127853,0.0011180378496646881,1.795915886759758e-05,0.17155305808410048,16,0.17685926659032702,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,716,0.005300022661685944,0.004187579732388258
25,10,10,15,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0023021381348371506,8.652685210108757e-05,0.0007149139419198036,0.0011435700580477715,1.7181038856506348e-05,0.12040219316259027,15,0.12467195885255933,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,636,0.0042643300257623196,0.004141498822718859
