J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,7,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0073450589552521706,0.0001304280012845993,0.0012724841944873333,0.0012689449358731508,0.0001442220527678728,0.34117552801035345,26,0.35135725792497396,1,6,SAT_unsat_identifiable,1,1,0,1,0,0,0,0,777,0.010161138139665127,0.006326389964669943
50,10,10,7,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006026812829077244,0.00011457805521786213,0.001176547957584262,0.0012515329290181398,0.00010884320363402367,0.32670555217191577,24,0.33539403206668794,1,6,SAT_unsat_identifiable,1,1,0,1,0,0,0,0,755,0.008678314974531531,0.0053989018779248
50,10,10,7,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0050480300560593605,0.00010609207674860954,0.0010001880582422018,0.001224640989676118,0.00010313303209841251,0.2531947768293321,20,0.2606862881220877,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,813,0.007482084212824702,0.005192698910832405
50,10,10,7,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0054628378711640835,0.0001054219901561737,0.0009157219901680946,0.0012209180276840925,9.698211215436459e-05,0.23359736311249435,18,0.24140756181441247,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,890,0.007801881991326809,0.004956571850925684
50,10,10,7,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0059123109094798565,9.5319002866745e-05,0.0008680699393153191,0.0012261951342225075,9.96540766209364e-05,0.3276852020062506,20,0.33589618001133204,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,979,0.008201549062505364,0.005012249108403921
50,10,10,7,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0023445109836757183,0.00010456610471010208,0.0006657619960606098,0.0012359460815787315,9.499583393335342e-05,0.17015280295163393,12,0.17460742103867233,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,856,0.004445780999958515,0.00437745195813477
50,10,10,7,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0028952648863196373,9.727617725729942e-05,0.0007751169614493847,0.0012256060726940632,8.504395373165607e-05,0.21078387182205915,15,0.21586968307383358,1,6,SAT_unsat_identifiable,1,1,0,1,0,0,0,0,936,0.005078308051452041,0.004673029994592071
50,10,10,7,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0016482910141348839,9.70279797911644e-05,0.0005845199339091778,0.0012218940537422895,8.170795626938343e-05,0.0,10,0.003638113848865032,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.003633440937846899,0.004029170144349337
50,10,10,7,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004905270179733634,0.00010213488712906837,0.0009797848761081696,0.001221182057633996,8.113915100693703e-05,0.25407931208610535,20,0.261376939015463,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,872,0.007289511151611805,0.005080715054646134
50,10,10,7,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0037095521111041307,8.946098387241364e-05,0.0006659578066319227,0.0012026450131088495,8.30718781799078e-05,0.23075962089933455,14,0.23651841515675187,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,980,0.005750687792897224,0.004649818874895573
