J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,0.1,35,0,0.0015939830336719751,0.00011997995898127556,0.0004897341132164001,0.001183988992124796,0.000115199014544487,0.0,10,0.0035084399860352278,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.0035028851125389338,0.0037894700653851032
100,10,10,0.1,35,1,0.0013705489691346884,8.642300963401794e-05,0.0004917539190500975,0.0010680400300770998,7.183407433331013e-05,0.0,10,0.0030919520650058985,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.0030886000022292137,0.0037106219679117203
100,10,10,0.1,35,2,0.0013505271635949612,8.149887435138226e-05,0.0004926789551973343,0.0010438358876854181,6.779609248042107e-05,0.0,10,0.003039522096514702,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.003036336973309517,0.0037033529952168465
100,10,10,0.1,35,3,0.001364419935271144,8.316710591316223e-05,0.0004867580719292164,0.0011700009927153587,6.750086322426796e-05,0.0,10,0.0031749759800732136,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.0031718469690531492,0.0037303948774933815
100,10,10,0.1,35,4,0.0033586500212550163,8.065206930041313e-05,0.0007242700085043907,0.0011840269435197115,6.622006185352802e-05,0.27333686710335314,17,0.27875666390173137,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1021,0.00541381910443306,0.004473075969144702
100,10,10,0.1,35,5,0.0014167609624564648,8.794106543064117e-05,0.000497202854603529,0.0011692738626152277,7.71509949117899e-05,0.0,10,0.003252035938203335,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.0032483297400176525,0.0037877848371863365
100,10,10,0.1,35,6,0.0013555719051510096,8.419598452746868e-05,0.00048709195107221603,0.0011743891518563032,6.723799742758274e-05,0.0,10,0.0031716921366751194,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.0031684869900345802,0.0037953380960971117
100,10,10,0.1,35,7,0.0013602559920400381,8.221389725804329e-05,0.00048145418986678123,0.001178857171908021,6.60349614918232e-05,0.0,10,0.0031720430124551058,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.003168816212564707,0.005641601048409939
100,10,10,0.1,35,8,0.0015382170677185059,0.00011103996075689793,0.0004940549843013287,0.0012013970408588648,0.00010027107782661915,0.0,10,0.0034500588662922382,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.0034449801314622164,0.00375137897208333
100,10,10,0.1,35,9,0.001371762016788125,8.715782314538956e-05,0.00048407004214823246,0.0011612840462476015,6.613088771700859e-05,0.0,10,0.0031735841184854507,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.003170404816046357,0.0036826569121330976
