J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,94,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0046621630899608135,0.0001492658630013466,0.0008857911452651024,0.0013955659233033657,2.724677324295044e-05,0.2735371980816126,17,0.28068375401198864,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,997,0.007120032794773579,0.005445329938083887
100,10,10,94,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0017744041979312897,0.00010322406888008118,0.0006123082712292671,0.0013449080288410187,2.180878072977066e-05,0.0,10,0.003861656878143549,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0038566533476114273,0.0040995278395712376
100,10,10,94,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0038666888140141964,8.866097778081894e-05,0.0006801262497901917,0.001347936224192381,2.2786203771829605e-05,0.2288863081485033,14,0.23490130668506026,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,996,0.0060061984695494175,0.004542133770883083
100,10,10,94,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.008195619098842144,9.26060602068901e-05,0.0008946438319981098,0.0013530612923204899,2.5833025574684143e-05,0.3780791210010648,20,0.38865038519725204,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,995,0.010561763308942318,0.005060380790382624
100,10,10,94,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.001756891142576933,9.823869913816452e-05,0.0005946299061179161,0.0013219197280704975,2.1350104361772537e-05,0.0,10,0.003798393066972494,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0037930295802652836,0.0041399989277124405
100,10,10,94,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0017063990235328674,9.769294410943985e-05,0.0005977139808237553,0.0013396688736975193,2.1467916667461395e-05,0.0,10,0.0037675267085433006,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0037629427388310432,0.004105949308723211
100,10,10,94,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002858961932361126,0.00010546296834945679,0.0007910560816526413,0.0013418449088931084,2.277316525578499e-05,0.2128404970280826,15,0.21796961082145572,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,970,0.005120099056512117,0.004697446245700121
100,10,10,94,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004384041763842106,9.297579526901245e-05,0.0007871240377426147,0.0013172533363103867,2.360716462135315e-05,0.2419849568977952,17,0.2485990240238607,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,992,0.006605002097785473,0.0051371511071920395
100,10,10,94,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0017675361596047878,9.769806638360023e-05,0.0005897087976336479,0.0013271989300847054,2.112472429871559e-05,0.0,10,0.003808751702308655,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003803266678005457,0.004081876948475838
100,10,10,94,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0017091701738536358,9.592622518539429e-05,0.0005973209626972675,0.0013189082965254784,2.1212268620729446e-05,0.0,10,0.00374800618737936,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0037425379268825054,0.004123132210224867
