J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,39,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0037183419335633516,0.00012346403673291206,0.0009442151058465242,0.0012830470222979784,0.00014840206131339073,0.21992047713138163,18,0.22615544218569994,1,6,SAT_unsat_identifiable,1,1,0,1,0,0,0,0,784,0.006217470159754157,0.005166298011317849
50,10,10,39,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006449607899412513,8.654012344777584e-05,0.0009734129998832941,0.0012598778121173382,9.468407370150089e-05,0.32228485704399645,22,0.33115855092182755,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,896,0.008864122908562422,0.00530844391323626
50,10,10,39,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0038984911516308784,8.90619121491909e-05,0.0008929031901061535,0.0012583138886839151,8.759112097322941e-05,0.30246104090474546,20,0.3086957070045173,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,873,0.006226361263543367,0.005266733001917601
50,10,10,39,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0049555860459804535,8.715083822607994e-05,0.0009015069808810949,0.0012442909646779299,9.937095455825329e-05,0.22077213414013386,20,0.22806900786235929,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,768,0.0072879057843238115,0.005128227872774005
50,10,10,39,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.005577408941462636,8.744699880480766e-05,0.0010482929646968842,0.0012870060745626688,9.395182132720947e-05,0.2819571809377521,24,0.2900602330919355,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,674,0.008094106800854206,0.005435005063191056
50,10,10,39,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.03648199397139251,0.00011656596325337887,0.0006951610557734966,0.0012740741949528456,0.00012378394603729248,0.15197846596129239,14,0.19068170781247318,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,908,0.038691579131409526,0.004657013108953834
50,10,10,39,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006843948038294911,8.929194882512093e-05,0.00109095498919487,0.0011225719936192036,8.709589019417763e-05,0.3880837210454047,25,0.3973306028638035,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,813,0.009233862860128284,0.005548859015107155
50,10,10,39,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0038898431230336428,8.72600357979536e-05,0.0009017600677907467,0.0012721540406346321,9.999680332839489e-05,0.3115235799923539,20,0.3177901888266206,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,841,0.00625101407058537,0.005776599049568176
50,10,10,39,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.007082754047587514,9.829108603298664e-05,0.0009909190703183413,0.0012685318943113089,9.896000847220421e-05,0.30598415806889534,22,0.3155337651260197,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,906,0.009539456106722355,0.00519610196352005
50,10,10,39,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006963575957342982,8.67689959704876e-05,0.0010902420617640018,0.0011085320729762316,8.992711082100868e-05,0.3263092169072479,25,0.3356586489826441,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,726,0.009339046198874712,0.0055589270778000355
