J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,0.5,36,0,0.0018809230532497168,0.00013739592395722866,0.0012576708104461432,0.0012443698942661285,0.00012036692351102829,0.11028380482457578,24,0.11493363603949547,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,177,0.004640726605430245,0.0060500099789351225
25,10,10,0.5,36,1,0.001952820923179388,9.100581519305706e-05,0.0011363700032234192,0.0011949280742555857,7.535703480243683e-05,0.13831163686700165,25,0.14278129604645073,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,182,0.004450481850653887,0.00635411380790174
25,10,10,0.5,36,2,0.0017778838519006968,0.00010604318231344223,0.001193922944366932,0.0012304619885981083,8.012913167476654e-05,0.11031360807828605,23,0.11470980802550912,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,147,0.004388441098853946,0.005965429125353694
25,10,10,0.5,36,3,0.0013319600839167833,0.00010116095654666424,0.0010082900989800692,0.0010846471413969994,7.30510801076889e-05,0.1825555469840765,21,0.18616259307600558,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,118,0.003599109360948205,0.005638157948851585
25,10,10,0.5,36,4,0.0014747621025890112,9.112199768424034e-05,0.0009576829615980387,0.0010675808880478144,6.734603084623814e-05,0.15589763107709587,21,0.15956314816139638,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,148,0.0036584939807653427,0.005850204965099692
25,10,10,0.5,36,5,0.0013634262140840292,9.685498662292957e-05,0.0009601470082998276,0.0010939189232885838,6.90738670527935e-05,0.12270452198572457,20,0.12629423500038683,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,129,0.0035834209993481636,0.005545874824747443
25,10,10,0.5,36,6,0.0014884320553392172,9.072385728359222e-05,0.001055189874023199,0.001063695177435875,6.611109711229801e-05,0.7073852850589901,23,0.7111577501054853,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,116,0.0037641520611941814,0.006060084095224738
25,10,10,0.5,36,7,0.002070679096505046,9.093410335481167e-05,0.0011184809263795614,0.001165430061519146,7.945811375975609e-05,0.11254872614517808,25,0.11708092503249645,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,161,0.004524982301518321,0.005842930870130658
25,10,10,0.5,36,8,0.001930078025907278,9.148800745606422e-05,0.0009456828702241182,0.0011049869935959578,6.786896847188473e-05,0.16166210500523448,20,0.1658087798859924,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,215,0.004140104865655303,0.00542812910862267
25,10,10,0.5,36,9,0.001452622003853321,9.090593084692955e-05,0.0009702921379357576,0.0010829400271177292,7.208483293652534e-05,0.32777980412356555,21,0.3314565101172775,1,6,SAT_unsat_identifiable,1,0,1,0,1,0,0,0,135,0.003668844932690263,0.0058998719323426485
