J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,4,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001790930051356554,0.00011578574776649475,0.000538886059075594,0.0012921327725052834,2.422882243990898e-05,0.0,10,0.003768680151551962,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003761963453143835,0.004184338264167309
100,10,10,4,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016772132366895676,9.957700967788696e-05,0.0005949269980192184,0.001266291830688715,1.7527956515550613e-05,0.0,10,0.0036597256548702717,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036555370315909386,0.004068551119416952
100,10,10,4,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.007093355059623718,8.839601650834084e-05,0.0007535172626376152,0.0012931311503052711,1.831771805882454e-05,0.2935313219204545,16,0.3027926776558161,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1018,0.00924671720713377,0.005348967853933573
100,10,10,4,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0030861063860356808,0.00010331626981496811,0.0007461858913302422,0.0013453657738864422,2.5140121579170227e-05,0.2686431249603629,15,0.27395720640197396,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1016,0.0053061144426465034,0.004714241251349449
100,10,10,4,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017505520954728127,0.00010745413601398468,0.0005968599580228329,0.0012446199543774128,2.2952910512685776e-05,0.0,10,0.00372736481949687,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0037224390543997288,0.004094276111572981
100,10,10,4,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017253179103136063,0.00010097306221723557,0.000592461321502924,0.001242578960955143,2.1854881197214127e-05,0.0,10,0.003687832970172167,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003683186136186123,0.004084704909473658
100,10,10,4,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.006198531948029995,9.798305109143257e-05,0.0009598871693015099,0.0012650550343096256,2.660416066646576e-05,0.36218750197440386,21,0.3707441668957472,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,991,0.008548061363399029,0.00518191559240222
100,10,10,4,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003336534835398197,0.00010615820065140724,0.0007879161275923252,0.0012572971172630787,2.4370383471250534e-05,0.28513008216395974,17,0.29065167671069503,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1022,0.005512276664376259,0.00521918386220932
100,10,10,4,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0046737478114664555,0.00010586297139525414,0.0007566977292299271,0.0012538437731564045,2.6343390345573425e-05,0.2841574321500957,16,0.2909832615405321,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1008,0.006816495675593615,0.004734452348202467
100,10,10,4,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.004014747682958841,0.00010237563401460648,0.0007243240252137184,0.0012511112727224827,2.422509714961052e-05,0.23421016614884138,15,0.24033479299396276,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1012,0.006116783712059259,0.004680778831243515
