J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,39,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0029275380074977875,0.0001260591670870781,0.0010352712124586105,0.0013299379497766495,2.977205440402031e-05,0.174302751198411,20,0.17976109264418483,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,411,0.005448578391224146,0.005177685990929604
25,10,10,39,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0032364921644330025,8.912570774555206e-05,0.0009128618985414505,0.0011427639983594418,1.9988976418972015e-05,0.1461235792376101,20,0.15155424969270825,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,464,0.005401232745498419,0.006109585054218769
25,10,10,39,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0037076687440276146,9.239232167601585e-05,0.0008938247337937355,0.0011432096362113953,1.9795261323451996e-05,0.2826259476132691,19,0.28849006816744804,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,710,0.005856890697032213,0.005339994095265865
25,10,10,39,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.00305881816893816,8.744839578866959e-05,0.0009211688302457333,0.001274412963539362,2.1635089069604874e-05,0.11769194481894374,20,0.12306257011368871,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,401,0.00536348344758153,0.005081325303763151
25,10,10,39,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003181520849466324,8.834758773446083e-05,0.0009208209812641144,0.0012928759679198265,2.201925963163376e-05,0.18554379930719733,20,0.19105638982728124,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,507,0.005505584646016359,0.005069253966212273
25,10,10,39,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003678184002637863,8.931010961532593e-05,0.0009556198492646217,0.0011628749780356884,2.126116305589676e-05,0.1933349152095616,21,0.1992497001774609,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,523,0.005907250102609396,0.005476319696754217
25,10,10,39,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003944803960621357,9.700609371066093e-05,0.0009210347197949886,0.0011542998254299164,2.0910054445266724e-05,0.175533811096102,20,0.18167822202667594,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,510,0.00613805465400219,0.005009369924664497
25,10,10,39,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0042326259426772594,8.972594514489174e-05,0.000921713188290596,0.0012924941256642342,2.089422196149826e-05,0.21509789396077394,20,0.22166259307414293,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,652,0.00655745342373848,0.005221937783062458
25,10,10,39,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0016588750295341015,8.895667269825935e-05,0.0002787080593407154,0.0,0.0,0.0,13,0.002168535254895687,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,408,0.0020265397615730762,0.0035205967724323273
25,10,10,39,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003542608115822077,8.638482540845871e-05,0.0009326143190264702,0.0012969458475708961,2.058502286672592e-05,0.19550918694585562,20,0.20139460498467088,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,598,0.005879138130694628,0.0051313722506165504
