J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,32,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004292041063308716,0.00012697605416178703,0.0009536719880998135,0.0013161227107048035,2.4850014597177505e-05,0.3054907461628318,19,0.3122369199991226,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1013,0.006713661830872297,0.00606905622407794
100,10,10,32,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.00389065220952034,9.264610707759857e-05,0.0008234693668782711,0.00127401202917099,1.914333552122116e-05,0.30403548711910844,18,0.3101436160504818,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,988,0.006099923048168421,0.005027787294238806
100,10,10,32,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0032687229104340076,9.05538909137249e-05,0.0007387381047010422,0.0012625595554709435,1.85258686542511e-05,0.24000257393345237,16,0.2453891090117395,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1014,0.005379100330173969,0.004766178783029318
100,10,10,32,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0017293430864810944,9.891809895634651e-05,0.0005748150870203972,0.0012408704496920109,1.770583912730217e-05,0.0,10,0.003666078671813011,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003661652561277151,0.004036318976432085
100,10,10,32,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.008331462740898132,8.509773761034012e-05,0.001027264166623354,0.0012553511187434196,2.0866747945547104e-05,0.3849458023905754,24,0.39567251270636916,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,984,0.010720042511820793,0.005170321092009544
100,10,10,32,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003497971687465906,8.769705891609192e-05,0.0007029250264167786,0.001238711178302765,1.8878839910030365e-05,0.23104512598365545,15,0.23659844091162086,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1003,0.005546183791011572,0.004727089311927557
100,10,10,32,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0017226510681211948,9.745312854647636e-05,0.0005807108245790005,0.001246937084943056,1.803971827030182e-05,0.0,10,0.0036698910407721996,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036657918244600296,0.003954456653445959
100,10,10,32,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.001641813199967146,9.385636076331139e-05,0.0005819499492645264,0.0012615020386874676,1.6355887055397034e-05,0.0,10,0.0035989712923765182,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0035954774357378483,0.003953662700951099
100,10,10,32,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0016377270221710205,9.698513895273209e-05,0.0005915067158639431,0.0012716129422187805,1.6523990780115128e-05,0.0,10,0.003618153277784586,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036143558099865913,0.003965005278587341
100,10,10,32,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.002580859698355198,8.474569767713547e-05,0.0006326180882751942,0.0012515382841229439,1.716194674372673e-05,0.188689308706671,13,0.1932636401616037,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,976,0.004566923715174198,0.004651675000786781
