J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,5,10,0.7,52,0,0.0002597728744149208,0.00011032493785023689,0.0001293988898396492,0.00016647297888994217,0.00013760407455265522,0.003276890143752098,7,0.004086609929800034,1,6,SAT_unsat_identifiable,1,1,0,1,0,0,0,0,29,0.0008035737555474043,0.0006363401189446449
100,5,10,0.7,52,1,0.00018768291920423508,5.1072100177407265e-05,0.00011835386976599693,0.00010709394700825214,6.744801066815853e-05,0.00304341409355402,8,0.003578983014449477,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,28,0.00053165084682405,0.0005758358165621758
100,5,10,0.7,52,2,0.00022065406665205956,5.580997094511986e-05,0.00013892492279410362,0.00012013688683509827,7.2455033659935e-05,0.0038403349462896585,9,0.00445258105173707,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,26,0.0006079808808863163,0.0005906759761273861
100,5,10,0.7,52,3,0.00020731217227876186,6.49609137326479e-05,0.0001393470447510481,0.0001177468802779913,7.23439734429121e-05,0.0037762310821563005,9,0.004382075043395162,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,27,0.0006017109844833612,0.0005828081630170345
100,5,10,0.7,52,4,0.00021928688511252403,5.5552925914525986e-05,0.0001557399518787861,0.00012020510621368885,7.283804006874561e-05,0.004523832118138671,10,0.0051518848631531,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,28,0.0006236229091882706,0.0005991251673549414
100,5,10,0.7,52,5,0.00021001906134188175,5.685701034963131e-05,0.00014005019329488277,0.00011825095862150192,7.328996434807777e-05,0.003790514077991247,9,0.004393375013023615,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,29,0.0005984671879559755,0.0005901148542761803
100,5,10,0.7,52,6,0.00023547513410449028,5.5697979405522346e-05,0.00014761718921363354,0.0001187280286103487,6.960495375096798e-05,0.004520495887845755,10,0.005151752848178148,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,27,0.0006271232850849628,0.0005874279886484146
100,5,10,0.7,52,7,0.00020940089598298073,5.515711382031441e-05,0.00013784109614789486,0.00012468011118471622,7.019704207777977e-05,0.0036443290300667286,9,0.004245867021381855,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,25,0.000597276259213686,0.0005896689835935831
100,5,10,0.7,52,8,0.0002001090906560421,5.584908649325371e-05,0.00013839197345077991,0.00011790008284151554,7.192185148596764e-05,0.003720145905390382,9,0.004308450035750866,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,26,0.0005841720849275589,0.0005911767948418856
100,5,10,0.7,52,9,0.00014868495054543018,5.558691918849945e-05,0.00010502804070711136,0.00011746701784431934,7.210089825093746e-05,0.0,5,0.0005024638958275318,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,32,0.0004988678265362978,0.0004929278511554003
