J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,41,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002637833822518587,0.00012872274965047836,0.0007445239461958408,0.001299303025007248,2.2138934582471848e-05,0.20687532611191273,14,0.21171827288344502,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1000,0.004832522477954626,0.004563048016279936
100,10,10,41,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017042960971593857,0.00010418007150292397,0.0005705058574676514,0.001268266700208187,1.7521902918815613e-05,0.0,10,0.0036684763617813587,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036647706292569637,0.00400801794603467
100,10,10,41,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016393228434026241,9.542191401124e-05,0.0005698967725038528,0.0012661619111895561,1.6582664102315903e-05,0.0,10,0.003590863198041916,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003587386105209589,0.004004836548119783
100,10,10,41,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016267369501292706,9.481795132160187e-05,0.000571180135011673,0.0012511331588029861,1.618126407265663e-05,0.0,10,0.003563534002751112,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003560049459338188,0.0039923847652971745
100,10,10,41,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016283350996673107,9.522587060928345e-05,0.0005720299668610096,0.0012548300437629223,1.644110307097435e-05,0.0,10,0.0035703619942069054,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0035668620839715004,0.00402524508535862
100,10,10,41,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016412506811320782,9.402399882674217e-05,0.0005711410194635391,0.003343246877193451,0.00011732708662748337,0.0,10,0.0058156512677669525,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.005766989663243294,0.004715549293905497
100,10,10,41,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.004854915197938681,0.00010179216042160988,0.0009341761469841003,0.0012763990089297295,1.9431114196777344e-05,0.31381466006860137,19,0.3210068391636014,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1000,0.007186713628470898,0.00513488007709384
100,10,10,41,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001713321078568697,9.679188951849937e-05,0.0005654972046613693,0.001262905541807413,1.7201993614435196e-05,0.0,10,0.0036593801341950893,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003655717708170414,0.003964307717978954
100,10,10,41,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016442458145320415,9.29548405110836e-05,0.0005647940561175346,0.0012647537514567375,1.6437377780675888e-05,0.0,10,0.0035866498947143555,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003583185840398073,0.003953367006033659
100,10,10,41,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0023393379524350166,8.468702435493469e-05,0.0006467369385063648,0.001100089866667986,1.5123747289180756e-05,0.19914432801306248,14,0.20333555107936263,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1000,0.004185975529253483,0.034738626796752214
