J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,24,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002660582773387432,0.00010008597746491432,0.000973965972661972,0.001182792242616415,2.3875851184129715e-05,0.16739173512905836,18,0.1723452378064394,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,512,0.004941302817314863,0.004435119219124317
25,10,10,24,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0011807316914200783,8.683092892169952e-05,0.0007161661051213741,0.0011527761816978455,1.7154961824417114e-05,0.083700031042099,13,0.08685880107805133,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,498,0.0031536598689854145,0.0038992492482066154
25,10,10,24,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0029962556436657906,8.56742262840271e-05,0.0007958053611218929,0.0011269520036876202,1.6381964087486267e-05,0.18131349282339215,15,0.18634047638624907,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,732,0.005021069198846817,0.004251127131283283
25,10,10,24,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002841365057975054,8.721183985471725e-05,0.0009688399732112885,0.0011244979687035084,1.7996877431869507e-05,0.18249579379335046,19,0.1875417521223426,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,524,0.005039911717176437,0.004402494989335537
25,10,10,24,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0020205238834023476,8.73049721121788e-05,0.00048860814422369,0.0,0.0,0.0,13,0.002701778896152973,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,448,0.0025964369997382164,0.003254123032093048
25,10,10,24,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0026208343915641308,8.544465526938438e-05,0.0009250608272850513,0.0011114669032394886,1.618778333067894e-05,0.18446720810607076,18,0.1892327251844108,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,618,0.004758994560688734,0.00448475731536746
25,10,10,24,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003531570080667734,8.888589218258858e-05,0.0008832551538944244,0.0011354540474712849,1.7695128917694092e-05,0.22778823599219322,17,0.23345146607607603,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,944,0.005656860303133726,0.004326996859163046
25,10,10,24,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0037578740157186985,9.036995470523834e-05,0.001048901118338108,0.0011272812262177467,1.9627157598733902e-05,0.1879682820290327,21,0.19401822797954082,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,546,0.0060440534725785255,0.004593844059854746
25,10,10,24,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0030001485720276833,9.612692520022392e-05,0.00011948496103286743,0.0,0.0,0.0,14,0.003312906250357628,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,726,0.0032157604582607746,0.0028917472809553146
25,10,10,24,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0024435166269540787,9.20579768717289e-05,0.0008414248004555702,0.001134410034865141,1.8283724784851074e-05,0.12552094692364335,16,0.13005666062235832,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,542,0.00452969316393137,0.00350265484303236
