J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,89,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004519775975495577,0.00015168404206633568,0.0007885689847171307,0.0013249199837446213,2.6712194085121155e-05,0.24806211795657873,15,0.25489322002977133,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1010,0.006811661180108786,0.005247036926448345
100,10,10,89,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0038574528880417347,0.00010533304885029793,0.0007910397835075855,0.0012789377942681313,2.3351050913333893e-05,0.23178794933483005,15,0.23785314010456204,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,988,0.006056114565581083,0.004685488995164633
100,10,10,89,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0017692209221422672,0.00012629525735974312,0.0005811369046568871,0.0012790667824447155,2.2133812308311462e-05,0.0,10,0.0037837158888578415,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0037778536789119244,0.004104450810700655
100,10,10,89,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006156683899462223,0.00010560872033238411,0.0007887547835707664,0.0012619816698133945,2.2763852030038834e-05,0.22703006910160184,15,0.23537559807300568,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1016,0.008335792925208807,0.004660834092646837
100,10,10,89,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004061352927237749,0.00010552722960710526,0.0008225156925618649,0.00123516283929348,2.1869782358407974e-05,0.2282094950787723,16,0.23446444608271122,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,987,0.006246428471058607,0.0046668099239468575
100,10,10,89,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0017622760497033596,9.70042310655117e-05,0.0005898792296648026,0.0012373821809887886,1.8951017409563065e-05,0.0,10,0.00370993185788393,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0037054927088320255,0.004074267111718655
100,10,10,89,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0016969633288681507,9.389640763401985e-05,0.0005964599549770355,0.0012430152855813503,1.8728896975517273e-05,0.0,10,0.003653178922832012,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036490638740360737,0.0040516299195587635
100,10,10,89,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.00444725900888443,0.00010064663365483284,0.000996704213321209,0.001292757224291563,2.340693026781082e-05,0.3081929972395301,20,0.31506285909563303,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,928,0.006860774010419846,0.005271762143820524
100,10,10,89,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.009473084006458521,0.00011028116568922997,0.0011161211878061295,0.0012956243008375168,2.6848167181015015e-05,0.3210361320525408,23,0.33306909911334515,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,911,0.012021958827972412,0.04032527282834053
100,10,10,89,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003651730716228485,9.049102663993835e-05,0.0007476652972400188,0.0011283447965979576,2.3487955331802368e-05,0.24333407077938318,16,0.24898516619578004,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1020,0.005641719792038202,0.004844300914555788
