J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,48,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.005786525085568428,0.00012831715866923332,0.00100312614813447,0.0012359770480543375,0.00014314311556518078,0.3047253980766982,22,0.313047057017684,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,852,0.00829708855599165,0.006036859005689621
50,10,10,48,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003149715019389987,8.933106437325478e-05,0.0006803311407566071,0.0011807088740170002,7.185712456703186e-05,0.20220008422620595,15,0.2073798340279609,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,892,0.005171943223103881,0.004260426154360175
50,10,10,48,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.007854416035115719,9.10409726202488e-05,0.0009124479256570339,0.0011954978108406067,8.333101868629456e-05,0.32171051297336817,22,0.33185438392683864,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,940,0.010136733762919903,0.0044606090523302555
50,10,10,48,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0022972761653363705,8.777785114943981e-05,0.0007033408619463444,0.0011705451179295778,8.922605775296688e-05,0.19850720395334065,16,0.2028710669837892,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,920,0.004348166054114699,0.0044389411341398954
50,10,10,48,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.004127624910324812,8.267094381153584e-05,0.0006332150660455227,0.001186582027003169,7.351418025791645e-05,0.1858193699736148,14,0.19193064491264522,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,928,0.006103607127442956,0.004160289885476232
50,10,10,48,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.00416973396204412,8.496292866766453e-05,0.0007043550722301006,0.001188959926366806,7.579405792057514e-05,0.20927206496708095,16,0.21550250588916242,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,968,0.006223805947229266,0.004323767963796854
50,10,10,48,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.00203882809728384,9.171501733362675e-05,0.0005703640636056662,0.0011628977954387665,7.196702063083649e-05,0.1681768528651446,12,0.1721199310850352,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,928,0.003935771994292736,0.004017898114398122
50,10,10,48,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.004266760079190135,8.30390490591526e-05,0.0008181261364370584,0.0011888961307704449,7.14471098035574e-05,0.22661761101335287,19,0.233053243951872,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,864,0.006428268505260348,0.004548634169623256
50,10,10,48,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003942843060940504,8.471403270959854e-05,0.0006715678609907627,0.001190414885058999,7.211300544440746e-05,0.20909493300132453,15,0.21506399801000953,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1004,0.005961652845144272,0.004181667929515243
50,10,10,48,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0028955719899386168,8.449913002550602e-05,0.0007411038968712091,0.0011696468573063612,7.12880864739418e-05,0.20351476804353297,17,0.2084877621382475,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,884,0.004962109960615635,0.045883495127782226
