J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,8,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0019483319483697414,0.0001520519144833088,0.0006358660757541656,0.0013995133340358734,2.9528047889471054e-05,0.0,10,0.004172371234744787,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.00416529132053256,0.0044647580944001675
100,10,10,8,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0018902327865362167,0.00012473994866013527,0.0006313221529126167,0.0013778847642242908,2.5991816073656082e-05,0.0,10,0.004056707955896854,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.004050171468406916,0.004321341402828693
100,10,10,8,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0038009691052138805,0.00011403393000364304,0.0008241753093898296,0.0014110682532191277,2.7074012905359268e-05,0.3730380707420409,17,0.37922582402825356,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1021,0.00617732061073184,0.005574225913733244
100,10,10,8,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0018276940099895,0.000140391755849123,0.0006262999959290028,0.001381922047585249,2.662697806954384e-05,0.0,10,0.004010229371488094,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.004002934787422419,0.004352518357336521
100,10,10,8,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004414863884449005,0.0001339837908744812,0.000837062019854784,0.001379088032990694,2.8239097446203232e-05,0.292998137883842,15,0.2998008248396218,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,988,0.006793236825615168,0.004985189065337181
100,10,10,8,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0018412028439342976,0.00012573832646012306,0.0006219679489731789,0.0014582639560103416,2.8517097234725952e-05,0.0,10,0.004090821370482445,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.004075690172612667,0.004345606081187725
100,10,10,8,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006251052021980286,0.00012039113789796829,0.001018064096570015,0.001431535929441452,3.60952690243721e-05,0.37754278304055333,22,0.38641155511140823,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,994,0.008857138454914093,0.0056826770305633545
100,10,10,8,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0018341029062867165,0.00012523913756012917,0.0006237407214939594,0.0014271740801632404,2.75452621281147e-05,0.0,10,0.00404460309073329,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.00403780210763216,0.004334185738116503
100,10,10,8,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004218511749058962,0.00012073898687958717,0.0007516560144722462,0.0014272266998887062,3.918725997209549e-05,0.3034836440347135,15,0.31005195481702685,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,991,0.006557320710271597,0.005828301887959242
100,10,10,8,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0018781712278723717,0.00012178020551800728,0.0005709598772227764,0.001410502940416336,2.7039088308811188e-05,0.0,10,0.004014998208731413,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.004008453339338303,0.00435316376388073
