J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,10,10,54,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001740876934491098,0.00012585404329001904,0.0006831050850450993,0.001252408022992313,2.149399369955063e-05,0.0,10,0.003828617976978421,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0038237380795180798,0.004107453976757824
100,10,10,54,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016771520022302866,9.337195660918951e-05,0.00066266895737499,0.0012419359991326928,1.670198980718851e-05,0.0,10,0.00369537400547415,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036918309051543474,0.0040385720785707235
100,10,10,54,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003564164973795414,9.979098103940487e-05,0.0009636760223656893,0.0012443698942661285,1.7761019989848137e-05,0.2484517729608342,16,0.25435430998913944,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1008,0.005889762891456485,0.005185912945307791
100,10,10,54,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017277360893785954,9.830505587160587e-05,0.0006860500434413552,0.0012489180080592632,1.701491419225931e-05,0.0,10,0.0037820979487150908,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003778024110943079,0.004064498003572226
100,10,10,54,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016464460641145706,9.270000737160444e-05,0.0006728199077770114,0.0012317909859120846,1.5988945960998535e-05,0.0,10,0.0036631471011787653,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036597459111362696,0.004017333034425974
100,10,10,54,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0016332099912688136,9.20069869607687e-05,0.0006742019904777408,0.0012227490078657866,1.573807094246149e-05,0.0,10,0.003641264047473669,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003637906047515571,0.00402601296082139
100,10,10,54,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0035398979671299458,9.622506331652403e-05,0.0009663510136306286,0.0012460440630093217,1.7417012713849545e-05,0.23174019006546587,16,0.2376115049701184,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,980,0.00586593511980027,0.004708949942141771
100,10,10,54,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0035173770738765597,0.00010009692050516605,0.000914471922442317,0.0012430599890649319,1.9066035747528076e-05,0.2128282799385488,15,0.2186292139813304,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,1016,0.005794071941636503,0.0046734350034967065
100,10,10,54,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0017017159843817353,9.415100794285536e-05,0.0006768590537831187,0.0012431750074028969,1.7159967683255672e-05,0.0,10,0.0037373979575932026,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.003733061021193862,0.004021174972876906
100,10,10,54,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.001625646953471005,9.240093640983105e-05,0.0006722119869664311,0.0012159879552200437,1.6486039385199547e-05,0.0,10,0.0036266319220885634,1,4,identity_submatrix_direct_id,0,1,0,1,0,0,1,0,1024,0.0036227338714525104,0.004001519992016256
