J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,0.9,97,0,0.0002793490421026945,0.0001349321100860834,0.0,0.0,0.0,0.0,13,0.0006852990482002497,0,1,all_one_column,0,0,1,0,1,1,0,1,27,0.0004142811521887779,0.003879487980157137
50,10,10,0.9,97,1,0.00024354900233447552,9.411503560841084e-05,0.0006903361063450575,0.00012727896682918072,0.0,0.0,14,0.0013712979853153229,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,23,0.0011552791111171246,0.0046976469457149506
50,10,10,0.9,97,2,0.00026195403188467026,0.00010042195208370686,4.91549726575613e-05,0.0,0.0,0.0,12,0.0006541300099343061,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,27,0.0004115309566259384,0.003189875977113843
50,10,10,0.9,97,3,0.0004462278448045254,9.694392792880535e-05,0.0009417040273547173,0.0001806288491934538,0.0,0.0,18,0.0019102268852293491,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,34,0.0016655046492815018,0.005247055785730481
50,10,10,0.9,97,4,0.0002623798791319132,9.653903543949127e-05,0.0007327960338443518,9.421305730938911e-05,0.0,0.0,13,0.0014271491672843695,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,25,0.0011859280057251453,0.004519261885434389
50,10,10,0.9,97,5,0.0002781059592962265,0.00010256399400532246,0.0004891909193247557,0.0,0.0,0.0,14,0.0011116331443190575,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,24,0.0008698608726263046,0.004219981841742992
50,10,10,0.9,97,6,0.00025178189389407635,9.64959617704153e-05,0.0006211248692125082,0.0,0.0,0.0,13,0.0012101391330361366,0,2,two_column_check_failed,0,0,1,0,1,1,0,1,23,0.0009694027248769999,0.004134826827794313
50,10,10,0.9,97,7,0.00028338911943137646,9.599095210433006e-05,0.000772570027038455,5.483580753207207e-05,0.0,0.0,14,0.0014353659935295582,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,24,0.0012067859061062336,0.004541024100035429
50,10,10,0.9,97,8,0.00022471603006124496,8.579320274293423e-05,0.0006515220738947392,0.00010131602175533772,0.0,0.0,13,0.0013040648773312569,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,23,0.001063347328454256,0.004337504971772432
50,10,10,0.9,97,9,0.00029485602863132954,0.00010028202086687088,0.0007708538323640823,0.00022433907724916935,0.0,0.0,14,0.0016250479966402054,0,3,three_column_check_failed,0,0,1,0,1,0,0,0,25,0.001390330959111452,0.004621535073965788
