J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,0.1,42,0,0.001739212078973651,0.00013173208571970463,0.0006218219641596079,0.0013184379786252975,0.00013094511814415455,0.10107741388492286,11,0.10502653592266142,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,652,0.0039421492256224155,0.004338470986112952
50,10,10,0.1,42,1,0.0014336740132421255,0.00010912097059190273,0.0005874428898096085,0.0012837538961321115,9.001418948173523e-05,0.0,10,0.0035082681570202112,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.0035040059592574835,0.004069573013111949
50,10,10,0.1,42,2,0.0029016879852861166,8.66670161485672e-05,0.0006224738899618387,0.0011463570408523083,7.173698395490646e-05,0.16461424715816975,13,0.16945658205077052,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,784,0.004828922916203737,0.0046910778619349
50,10,10,0.1,42,3,0.0014993080403655767,0.00011097895912826061,0.0006046770140528679,0.001294948160648346,9.165587835013866e-05,0.0,10,0.0036091019865125418,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.00360156805254519,0.004061391111463308
50,10,10,0.1,42,4,0.002188947983086109,8.84269829839468e-05,0.00016357097774744034,0.0,0.0,0.0,12,0.0025811719242483377,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,608,0.0024409459438174963,0.0032828489784151316
50,10,10,0.1,42,5,0.0015618330799043179,9.576790034770966e-05,0.000579681945964694,0.001274904003366828,7.526902481913567e-05,0.0,10,0.0035912049934267998,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.003587455954402685,0.004061221843585372
50,10,10,0.1,42,6,0.0011002470273524523,1.8372898921370506e-05,0.0,0.0,0.0,0.0,11,0.001245833933353424,0,0,all_zero_column,0,0,1,1,0,1,0,1,400,0.0011186199262738228,0.002989291911944747
50,10,10,0.1,42,7,0.000712929992005229,7.559801451861858e-05,0.0,0.0,0.0,0.0,10,0.0009369738399982452,0,0,all_zero_column,0,0,1,1,0,1,0,1,448,0.0007885280065238476,0.0030255410820245743
50,10,10,0.1,42,8,0.0018426149617880583,8.471007458865643e-05,0.00031026918441057205,0.0,0.0,0.0,11,0.0023809419944882393,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,672,0.0022375942207872868,0.0035283078905194998
50,10,10,0.1,42,9,0.0021567479707300663,8.566002361476421e-05,0.0006217379122972488,0.0011444829870015383,8.724303916096687e-05,0.20502337580546737,13,0.20912548201158643,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,992,0.0040958719328045845,0.004567714873701334
