J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,0.1,95,0,0.0006950891111046076,0.00013899803161621094,0.0,0.0,0.0,0.0,10,0.0009257239289581776,0,0,all_zero_column,0,1,0,1,0,1,0,1,216,0.0008340871427208185,0.003368532983586192
25,10,10,0.1,95,1,0.0012391190975904465,0.0001078159548342228,0.00013691512867808342,0.0,0.0,0.0,11,0.0015577098820358515,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,544,0.0014838501811027527,0.0033730429131537676
25,10,10,0.1,95,2,0.0006267819553613663,3.818981349468231e-05,0.0,0.0,0.0,0.0,10,0.0007323138415813446,0,0,all_zero_column,0,0,1,1,0,1,0,1,336,0.0006649717688560486,0.0029675380792468786
25,10,10,0.1,95,3,0.0004952710587531328,0.0,0.0,0.0,0.0,0.0,9,0.000564028974622488,0,-1,basis_J_less_than_K,0,0,1,1,0,1,0,1,240,0.0004952710587531328,0.0030772530008107424
25,10,10,0.1,95,4,0.00040682614780962467,4.4876011088490486e-05,0.0,0.0,0.0,0.0,10,0.0005156099796295166,0,0,all_zero_column,0,0,1,1,0,1,0,1,133,0.00045170215889811516,0.0028286990709602833
25,10,10,0.1,95,5,0.0012243911623954773,9.580794721841812e-05,0.00040513905696570873,0.0,0.0,0.0,12,0.001804678002372384,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,400,0.0017253381665796041,0.0038506630808115005
25,10,10,0.1,95,6,0.0022309301421046257,9.56531148403883e-05,0.0007454920560121536,0.0012542179320007563,7.767905481159687e-05,0.1701157819479704,14,0.1745266590733081,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,692,0.004403972299769521,0.004836858017370105
25,10,10,0.1,95,7,0.00042394292540848255,0.0,0.0,0.0,0.0,0.0,8,0.0005006350111216307,0,-1,basis_J_less_than_K,0,0,1,1,0,1,0,1,160,0.00042394292540848255,0.002661957172676921
25,10,10,0.1,95,8,0.0007321659941226244,0.0,0.0,0.0,0.0,0.0,9,0.0008083279244601727,0,-1,basis_J_less_than_K,0,0,1,1,0,1,0,1,384,0.0007321659941226244,0.003083267016336322
25,10,10,0.1,95,9,0.0006977419834583998,0.00010406086221337318,0.00021794508211314678,0.0,0.0,0.0,11,0.0011089928448200226,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,344,0.0010197479277849197,0.003382880939170718
