J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
50,10,10,90,0,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.007709759054705501,0.0001307339407503605,0.0011314440052956343,0.0013212340418249369,0.0001655279193073511,0.4141448650043458,26,0.4246157880406827,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,784,0.010458698961883783,0.005669999867677689
50,10,10,90,1,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.005010152934119105,9.50000248849392e-05,0.0009030781220644712,0.0012711519375443459,8.608587086200714e-05,0.27282342803664505,20,0.28019685787148774,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,916,0.007365468889474869,0.005210320930927992
50,10,10,90,2,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004435308976098895,8.977088145911694e-05,0.0007909850683063269,0.001252755057066679,8.353008888661861e-05,0.21597417606972158,17,0.22263388196006417,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,875,0.0066523500718176365,0.0048068861942738295
50,10,10,90,3,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0016767708584666252,9.87218227237463e-05,0.0005869469605386257,0.001237950986251235,8.410797454416752e-05,0.0,10,0.003689168021082878,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,1024,0.0036844986025243998,0.004054991062730551
50,10,10,90,4,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.006897711893543601,8.638179861009121e-05,0.0011273100972175598,0.0012861331924796104,8.06860625743866e-05,0.3623643619939685,26,0.3718494370114058,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,771,0.009478223044425249,0.0054898010566830635
50,10,10,90,5,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.003423278918489814,9.047286584973335e-05,0.0007583808619529009,0.0012716068886220455,8.290703408420086e-05,0.22872657794505358,16,0.23436038102954626,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,994,0.005626646568998694,0.004843231989070773
50,10,10,90,6,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.005610962165519595,9.464612230658531e-05,0.0008251110557466745,0.0011199780274182558,8.831103332340717e-05,0.2487033079378307,18,0.25644997297786176,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,923,0.007739008404314518,0.004823917988687754
50,10,10,90,7,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.004009337164461613,9.065493941307068e-05,0.0009374669753015041,0.0011414908803999424,8.993595838546753e-05,0.21712705213576555,21,0.2234035669825971,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,722,0.0062688859179615974,0.005342588992789388
50,10,10,90,8,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.0066032810136675835,9.272783063352108e-05,0.0009420549031347036,0.001256040995940566,9.115692228078842e-05,0.3311509280465543,21,0.34014319092966616,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,824,0.008985261665657163,0.005400368012487888
50,10,10,90,9,1,conj,row_sparsity,,4,1,uniform,1;2;3;4,,0.007276127114892006,9.075296111404896e-05,0.001051801024004817,0.0011481388937681913,8.120294660329819e-05,0.316332217073068,24,0.3259875311050564,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,791,0.009648022940382361,0.0053547939751297235
