J,K,N,seed,sim,solver,op,design,p,m,min_row_size,row_size_distribution,row_size_support,row_size_probs,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
25,10,10,35,0,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003221081104129553,0.00014392612501978874,0.0008026272989809513,0.001300239935517311,2.9239337891340256e-05,0.17661623796448112,15,0.18212823010981083,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,669,0.005497113801538944,0.004582460969686508
25,10,10,35,1,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0027915118262171745,0.00010161707177758217,0.000775662250816822,0.001277012750506401,2.0105857402086258e-05,0.11661703838035464,14,0.12159382505342364,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,616,0.004965909756720066,0.0047871810384094715
25,10,10,35,2,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002637642901390791,0.0001051030121743679,0.0008875662460923195,0.0012935129925608635,2.0222272723913193e-05,0.19627537578344345,16,0.2012264127843082,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,606,0.004944047424942255,0.004715803079307079
25,10,10,35,3,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0010820659808814526,9.040394797921181e-05,0.0,0.0,0.0,0.0,11,0.001294545829296112,0,0,all_zero_column,0,0,1,1,0,1,0,1,368,0.0011724699288606644,0.0029432661831378937
25,10,10,35,4,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002639816142618656,8.287187665700912e-05,0.000288648996502161,0.0,0.0,0.0,17,0.0030961111187934875,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,417,0.0030113370157778263,0.0034253327175974846
25,10,10,35,5,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002343569416552782,8.971802890300751e-05,0.00021624518558382988,0.0,0.0,0.0,18,0.0027455491945147514,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,397,0.0026495326310396194,0.0036720307543873787
25,10,10,35,6,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.0015843058936297894,9.111501276493073e-05,0.00034717097878456116,0.0,0.0,0.0,14,0.002130629029124975,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,540,0.0020225918851792812,0.0037713386118412018
25,10,10,35,7,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002012713812291622,9.138183668255806e-05,0.0006060879677534103,0.0,0.0,0.0,14,0.002820077817887068,0,2,two_column_check_failed,0,0,1,1,0,1,0,1,428,0.0027101836167275906,0.003865867853164673
25,10,10,35,8,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.002504924777895212,8.22567380964756e-05,0.0006780112162232399,0.0011184331960976124,1.6426201909780502e-05,0.17277167784050107,14,0.17717865388840437,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,784,0.0044000521302223206,0.004545063246041536
25,10,10,35,9,1,conj,row_sparsity,,3,1,uniform,1;2;3,,0.003424806986004114,0.00010593561455607414,0.0009729028679430485,0.0012647099792957306,2.268608659505844e-05,0.24236180679872632,19,0.24816009122878313,1,6,SAT_unsat_identifiable,1,0,1,1,0,0,0,0,661,0.005791041534394026,0.0051906174048781395
