J,K,N,p,seed,sim,basis_time,trivial_check_time,two_col_check_time,three_col_check_time,identity_check_time,sat_time,J_basis,algorithm_time,identifiable,branch,branch_label,sat_called,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,two_col_violation_original,identity_basis,two_col_violation_basis,M_basis,preprocess_time,diagnostic_time
100,5,10,0.3,8,0,0.00017512706108391285,9.676418267190456e-05,9.812996722757816e-05,0.00015768501907587051,0.00013349298387765884,0.0,5,0.0006660541985183954,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0006611992139369249,0.0005497769452631474
100,5,10,0.3,8,1,0.0002080670092254877,7.571489550173283e-05,0.00010294513776898384,0.0001215590164065361,8.770707063376904e-05,0.0,5,0.0006004341412335634,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005959931295365095,0.0005144730675965548
100,5,10,0.3,8,2,0.0001591518521308899,6.268592551350594e-05,0.00010114000178873539,0.00012590317055583,7.801316678524017e-05,0.0,5,0.0005309130065143108,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005268941167742014,0.0005028441082686186
100,5,10,0.3,8,3,0.0001581090036779642,6.185006350278854e-05,0.00010206317529082298,0.00011992617510259151,8.31051729619503e-05,0.0,5,0.0005289411637932062,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0005250535905361176,0.000504432013258338
100,5,10,0.3,8,4,0.00014731893315911293,5.5102864280343056e-05,9.774998761713505e-05,0.00011864607222378254,7.206900045275688e-05,0.0,5,0.0004945509135723114,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004908868577331305,0.0005091049242764711
100,5,10,0.3,8,5,0.00015388522297143936,5.405303090810776e-05,9.758584201335907e-05,0.00011746492236852646,7.134000770747662e-05,0.0,5,0.0004980249796062708,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004943290259689093,0.0005036450456827879
100,5,10,0.3,8,6,0.00013934308663010597,4.894798621535301e-05,8.797016926109791e-05,0.0001232109498232603,7.118098437786102e-05,0.0,5,0.00047406507655978203,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004706531763076782,0.0005047030281275511
100,5,10,0.3,8,7,0.0001444770023226738,5.42239286005497e-05,0.00010722200386226177,0.00011952896602451801,7.043895311653614e-05,0.0,5,0.0004994301125407219,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004958908539265394,0.0004991639871150255
100,5,10,0.3,8,8,0.0001532461028546095,5.428795702755451e-05,9.748013690114021e-05,0.00011672195978462696,7.047504186630249e-05,0.0,5,0.0004957979544997215,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004922111984342337,0.0005130919162184
100,5,10,0.3,8,9,0.00014892593026161194,5.464511923491955e-05,9.719701483845711e-05,0.00011909706518054008,7.038796320557594e-05,0.0,5,0.0004937660414725542,1,4,identity_submatrix_direct_id,0,0,1,1,0,0,1,0,32,0.0004902530927211046,0.0005222989711910486
