J,K,N,p,seed,sim,runtime,identifiable,branch
50,10,10,0.7,3,0,2.7050470309332013,True,6
50,10,10,0.7,0,0,3.507488200906664,True,6
50,10,10,0.7,0,1,1.4381950260140002,True,6
50,10,10,0.7,1,0,5.124100677669048,True,6
50,10,10,0.7,2,0,7.335144896060228,True,6
50,10,10,0.7,0,2,3.4239256749860942,True,6
50,10,10,0.7,1,1,4.319489719346166,True,6
50,10,10,0.7,0,3,1.180875028949231,True,6
50,10,10,0.7,4,0,12.454824408516288,True,6
50,10,10,0.7,0,4,4.08570041321218,0,5
50,10,10,0.7,4,1,2.239293286576867,True,6
