schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,zero_row_policy,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,25,5,100,3100093770,0,conj,glucose42,MT19937-RandomState,0.00015629641711711884,11111110110111111111011101111101001111010111001111011111111101110111011011111111111010110110100001010111110110011111111111111,aee98e3c78b15a8d93ba9d8e28712df4452c10998bb989fc6d04409a479351b0,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00017245952039957047,5.873385816812515e-05,0.0001239227131009102,0.0001392131671309471,0.014651987701654434,0.016353157348930836,0.0004943292587995529,6,14,0,5,SAT_found_counterexample,1,boolean_factorization,exclude_x,exclude_x,0,159,386,0,1,0,1,0,0,0,1,1,1,0,0,0.0007471218705177307
4,25,5,100,3100093770,1,conj,glucose42,MT19937-RandomState,3.6903657019138336e-05,11111101111110111111011111011101101000101001011110101101011111111110011101101111111011101111011111111110011111111111111110111,47d4d9aa0d70d29f2f120ecd0461b14001e65269e27d8236375af7a62a824a1c,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.0001589711755514145,4.019681364297867e-05,0.00011909101158380508,0.00011568516492843628,0.0009102243930101395,0.0013501010835170746,0.0004339441657066345,7,13,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,183,454,0,1,1,0,0,0,0,1,1,1,0,0,0.0007607284933328629
4,25,5,100,3100093770,2,conj,glucose42,MT19937-RandomState,2.963189035654068e-05,11011010001100111001110111111101111110111111010001111110011111011110011111111100101011011101110011100001111001111111101111111,ecf96507ef931d0266936697f7be191c49421a916306e2e438c2e3e164b87ea9,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00016835425049066544,3.631226718425751e-05,0.00011695176362991333,0.00010407250374555588,0.0008309781551361084,0.0015362296253442764,0.00042569078505039215,7,17,0,5,SAT_found_counterexample,1,boolean_factorization,exclude_x,exclude_x,0,173,442,0,1,1,0,0,0,0,1,1,1,0,0,0.0007282448932528496
4,25,5,100,3100093770,3,conj,glucose42,MT19937-RandomState,2.7944333851337433e-05,11011111110001101110011111011101110110100011111111111100111100111111111110110111111110101111010001111001011111111111111111111,389e8d8c9275d0fa4266af431b1ed85a7213cd4d2bdcf94f98d0ec550056e9c2,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00014978740364313126,3.3593736588954926e-05,0.00011620670557022095,0.00010437425225973129,0.0008234372362494469,0.0015071192756295204,0.0004039620980620384,7,14,0,5,SAT_found_counterexample,1,boolean_factorization,exclude_x,exclude_x,0,188,460,0,1,0,1,0,0,0,1,1,1,0,0,0.0007016649469733238
4,25,5,100,3100093770,4,conj,glucose42,MT19937-RandomState,2.764817327260971e-05,11001010111111111111110101011111101110011000111111111111101111111111110110111011010010111001111100001111111111111111101011111,10f26fc600f39b928a5b1c0bdcd379cb2b2fb2f369519afccd853df2324f8011,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00016214605420827866,3.488641232252121e-05,0.00012500490993261337,0.00010975729674100876,0.0008516721427440643,0.0012879688292741776,0.000431794673204422,8,15,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,202,516,0,1,1,0,0,0,0,1,1,1,0,0,0.0007561966776847839
4,25,5,100,3100093770,5,conj,glucose42,MT19937-RandomState,2.7434900403022766e-05,00111110110111111011101001101011111110100101110001110111111101101110101111100111111011111101100010010011111101101011111111111,209e3b1d6525c1dcb0c5be5cdfee8f0bb3818f77874eb1258315166073e06a35,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00015554949641227722,6.134342402219772e-05,0.00011890754103660583,0.0001033581793308258,0.0007635774090886116,0.0012073395773768425,0.0004391586408019066,7,18,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,173,442,0,1,0,1,0,0,0,1,1,1,0,0,0.0007314188405871391
4,25,5,100,3100093770,6,conj,glucose42,MT19937-RandomState,2.836901694536209e-05,01111001111101111100111011111111111011111110011101111100110101011111110111100111101111101111110011111011100101111110111001111,94b3694f7c5ae530b38350fd5a3e79a7945e01f5ef6d425a66621e9bf55e52ed,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00016301404684782028,3.5896897315979004e-05,0.00012517068535089493,8.937064558267593e-05,0.0,0.0004203133285045624,0.00041345227509737015,8,13,0,3,three_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.0006906893104314804
4,25,5,100,3100093770,7,conj,glucose42,MT19937-RandomState,2.956390380859375e-05,01111010011101111111111111011101111110001111111011101100101111101101111111000011110110110110110100010101101111111111001101100,af8a1e809f366ad3d6cfb8057f7f86e3284a54b5b4c7b553121749bf88023904,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00016012880951166153,3.3311545848846436e-05,0.00010889489203691483,0.00010569486767053604,0.0006245998665690422,0.0010383985936641693,0.00040803011506795883,6,18,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,144,368,0,1,0,1,0,0,0,1,1,1,0,0,0.0007203305140137672
4,25,5,100,3100093770,8,conj,glucose42,MT19937-RandomState,2.8271228075027466e-05,11010001100100111010111110111110101011010011111000101011100110011110111011111001011110100011011110101100011111010100111111110,7e57d63969301ddc843345a21b2f4d5fad90b82b24d244dc217e8bcead3f6fa9,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00020120199769735336,4.064105451107025e-05,0.0001347232609987259,0.00010346435010433197,0.000904216431081295,0.0013881176710128784,0.0004800306633114815,9,20,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,211,566,0,1,1,0,0,0,0,1,1,1,0,0,0.0007725022733211517
4,25,5,100,3100093770,9,conj,glucose42,MT19937-RandomState,2.666190266609192e-05,11101110101111111001000110111111110011010101101011111010101111101101111111010111011111101011101111111011001110010100100100101,1a7b6295b640a29c2c7281dd7b01e83cbf5bdd27d724ce2cd1e15a436b9dab4f,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00017204135656356812,3.490317612886429e-05,0.00012408941984176636,0.0001024613156914711,0.000725320540368557,0.0011624721810221672,0.00043349526822566986,8,18,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,197,510,0,1,0,1,0,0,0,1,1,1,0,0,0.0007468219846487045
