schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,zero_row_policy,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,25,5,100,988488569,0,conj,glucose42,MT19937-RandomState,0.00013233069330453873,10101111110010111010001011110011101111111111111111101101111111101111111000111101111101010101110100111010011001111100001011011,29140be6d303c8f017bd24d3122faed95375e123e83a797273a9c59a89c557c5,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00022266339510679245,5.9509649872779846e-05,0.0001308675855398178,0.0008036056533455849,0.051727148704230785,0.052951324731111526,0.001216646283864975,8,19,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,192,504,0,1,1,0,0,0,0,1,1,1,0,0,0.0008443985134363174
4,25,5,100,988488569,1,conj,glucose42,MT19937-RandomState,3.894045948982239e-05,11110111111110111110110101101011000111111111110011111001101000111101100101101110111000110110011111011111011100001101110011111,94b9451ec7d2ba982f2ea5ef829221a93cf9a8923d69f87e5ca51cf905171f4e,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00019215140491724014,4.2251311242580414e-05,0.00014026928693056107,0.00010890886187553406,0.00113573856651783,0.0016249502077698708,0.0004835808649659157,10,17,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,255,658,0,1,0,1,0,0,0,1,1,1,0,0,0.0007872255519032478
4,25,5,100,988488569,2,conj,glucose42,MT19937-RandomState,3.1579285860061646e-05,11110110111110100111111010111111011010101111010111111110011111111011011111101101111111111111111101001001110011011101101110111,37e9fb01a1c1435154573bd1a4ba8d56bd7603ded8de21a14fcb613def153de1,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00014700647443532944,3.324728459119797e-05,0.00010325293987989426,9.266939014196396e-05,0.0,0.00038424041122198105,0.0003761760890483856,6,13,0,3,three_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.0006610667333006859
4,25,5,100,988488569,3,conj,glucose42,MT19937-RandomState,2.542603760957718e-05,10101110011101111101001111111011011010101111111101111101110101010010101111110011111111111111101011101111111111011010111111110,66a6f426d563bcc16c1c4f0e5b0c2d9e6758dc2baeac31bb15cc32ddbb6b7f98,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00014961790293455124,3.4458935260772705e-05,0.00012601260095834732,0.0001011854037642479,0.0008889846503734589,0.0013045836240053177,0.00041127484291791916,8,14,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,217,534,0,1,0,1,0,0,0,1,1,1,0,0,0.000725950114428997
4,25,5,100,988488569,4,conj,glucose42,MT19937-RandomState,2.7438625693321228e-05,01101000111111001111010110101001111000110010011111000111101101111110111101101111110000101111101100101110110110110011111010111,bbe1364f094af21e4fb32f8397cf043fe9bdadf66e422d42c15697b24cc614ab,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00017712172120809555,3.459211438894272e-05,0.00011139176785945892,9.878817945718765e-05,0.0006716717034578323,0.0011059362441301346,0.00042189378291368484,7,21,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,163,430,0,1,1,0,0,0,0,1,1,1,0,0,0.0007196115329861641
4,25,5,100,988488569,5,conj,glucose42,MT19937-RandomState,2.61794775724411e-05,10111110010001111111111111000110101010101100111101111101111110111100111101111101010101011111100110011111011111001111111111111,ed005f9e274d95f2dcf04f7ac84cea87efc8b68d5873e19b152a1c76d3f09e74,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.000164705328643322,3.366917371749878e-05,0.0001110835000872612,9.96934249997139e-05,0.000904962420463562,0.0023261606693267822,0.00040915142744779587,7,16,0,5,SAT_found_counterexample,1,boolean_factorization,exclude_x,exclude_x,0,178,448,0,1,0,1,0,0,0,1,1,1,0,0,0.0006779283285140991
4,25,5,100,988488569,6,conj,glucose42,MT19937-RandomState,2.8884969651699066e-05,01100111110111101111010110000000110110010010110001010111101111110111011111111110100110010011110011111100100111001111111011011,c13ddc887043dcf8d4ec3908c78e6cb3fcca8aa9afc981be6b6c4550528a932b,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.0001809820532798767,4.345551133155823e-05,0.00013169832527637482,0.00010104943066835403,0.0008351830765604973,0.0012967605143785477,0.0004571853205561638,9,19,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,216,572,0,1,1,0,1,0,0,1,1,1,0,0,0.0007603773847222328
4,25,5,100,988488569,7,conj,glucose42,MT19937-RandomState,3.109034150838852e-05,11101010010111111111111010001000100111011011111101100011000011011110111111111000101100011101001011110111110011111111011010110,18ee112d0013ea86c1b85ebf1cba8509440ac172a7c4a7322379e8a980a04c16,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00017097406089305878,3.4321099519729614e-05,0.0001126779243350029,9.861588478088379e-05,0.0006344839930534363,0.0010570678859949112,0.0004165889695286751,7,25,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,148,412,0,1,1,0,0,0,0,1,1,1,0,0,0.0007900474593043327
4,25,5,100,988488569,8,conj,glucose42,MT19937-RandomState,2.7791596949100494e-05,01010101111101011101111111111010001011111011111101000011011111111101110011001011101011110111101100110111011110101111011101010,0e78e395a410e6f9ed3e6837d8e9302772b6b0aba4e19e4e04482a6f24a11e64,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00016737915575504303,3.478396683931351e-05,0.00012004002928733826,0.00010036304593086243,0.0007508238777518272,0.0011770008131861687,0.0004225661978125572,8,17,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,197,510,0,1,1,0,0,0,0,1,1,1,0,0,0.0007333140820264816
4,25,5,100,988488569,9,conj,glucose42,MT19937-RandomState,2.6514753699302673e-05,11111110110101111111111001111011101000010011111010110111110100111101111110111011101111011011101111111111111111111011010111110,b436f994c46baea37bb85fe4fdb1854f5dd216895e95a979505fa39d3c8635a8,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00014734920114278793,3.16910445690155e-05,0.00011036545038223267,9.843427687883377e-05,0.0007916940376162529,0.0014508981257677078,0.0003878399729728699,7,14,0,5,SAT_found_counterexample,1,boolean_factorization,exclude_x,exclude_x,0,183,454,0,1,1,0,0,0,0,1,1,1,0,0,0.000677620992064476
4,25,5,100,988488569,10,conj,glucose42,MT19937-RandomState,4.64441254734993e-05,11111101111101101111011101111101110101101011101110110101101011111111001101101000110010111111111111110111111000011101101111111,26ff3b3f47d016c76cf36cdf794803e6e9891177e8330b6a20aba7b97be6a7af,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00015872064977884293,4.0493905544281006e-05,0.00013220589607954025,0.00011031702160835266,0.0008993335068225861,0.0013466766104102135,0.00044173747301101685,9,14,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,236,596,0,1,1,0,0,0,0,1,1,1,0,0,0.0007433826103806496
4,25,5,100,988488569,11,conj,glucose42,MT19937-RandomState,2.8644688427448273e-05,01110111111110110101011100111110101110110110111111011100101101100111101111111111011101111011101111111111100110101111110000101,feb7b36d32cfca6ea3fad07adadeb9e3ba89b0e9169fe94e30c1177f261d5d45,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00016864854842424393,3.441330045461655e-05,0.00011038780212402344,9.940098971128464e-05,0.0007998794317245483,0.001481829211115837,0.00041285064071416855,7,16,0,5,SAT_found_counterexample,1,boolean_factorization,exclude_x,exclude_x,0,183,454,0,1,0,1,0,0,0,1,1,1,0,0,0.0006776237860321999
4,25,5,100,988488569,12,conj,glucose42,MT19937-RandomState,2.7216970920562744e-05,11111101111110011110111111110011010110111111011011110111111101101100111110111111011100011011101111110101101111101110100011111,9414fa2651bfd0a265eae520e1a49d0e7a41b1399933f97de98d745653514a29,bernoulli,bernoulli|conj|p=0.7|zero=allow_iid|rng=MT19937-RandomState,0.7,allow_iid,0.00016369950026273727,3.224331885576248e-05,0.00010956637561321259,9.717512875795364e-05,0.0006956057623028755,0.0011017341166734695,0.000402684323489666,7,15,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,178,448,0,1,1,0,0,0,0,1,1,1,0,0,0.0006977412849664688
