schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,m_requested,m_effective,min_row_size_requested,row_size_distribution,row_size_support,row_size_probs,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,25,10,100,243290946,0,conj,glucose42,MT19937-RandomState,0.00045803748071193695,0000001100000000011101110000000000010100011010000000101000000000110000001011001011000001000001000000000010110100010000100110000011000110011010010010010001000000000010011010000000001010101000000000010110100000001001000101000000101000011010101000011010,fa0ab53bee797b5e3627e9f03438ecb6fc86a4605cf9716e9717e2ffa138d05e,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0004752259701490402,0.00011961441487073898,0.0010448358952999115,0.00103098526597023,0.024574237875640392,0.027254024520516396,0.002670661546289921,22,491,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1128,4056,0,1,1,0,0,0,0,1,1,1,0,0,0.004978625103831291
4,25,10,100,243290946,1,conj,glucose42,MT19937-RandomState,0.00034260842949151993,0000000010110001001000100000000001100100001001000100010010000000000010010000100000000110011000001010000001011001100001010010010101000101100001000000000110000000001001010001001110001000110000000100000100100101010010100010001011100000000000010101100010,5bef6546a8d70912674abbbf96a9b87a83f6eff65da3e4bdb1cd8ace61bf251d,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0003700908273458481,6.674323230981827e-05,0.0009847227483987808,0.0009996723383665085,0.0065767839550971985,0.009005574509501457,0.0024212291464209557,21,440,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1069,3857,0,1,1,0,0,0,0,1,1,1,0,0,0.004703190177679062
4,25,10,100,243290946,2,conj,glucose42,MT19937-RandomState,0.0003331238403916359,0010010101000000001010001011000100100000000001000010000000000100001101010000000000001000000100000000000100000000100100010000010000011000010001100000001010000100000000010001000010110001000000000001000001000000010010000001001001101010110001000001111000,a29d3f6a392ca7b2c7dcc7a306b5fff043001de7feffd2b7bc783db049501ddb,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.00030114874243736267,6.550643593072891e-05,0.0007767388597130775,0.0009833965450525284,0.004352780058979988,0.006485137157142162,0.0021267905831336975,16,600,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,764,2851,0,1,1,0,0,0,0,1,1,1,0,0,0.0045713745057582855
4,25,10,100,243290946,3,conj,glucose42,MT19937-RandomState,0.00034325011074543,1100001010010000001010000000000000100000100110010000000100000001010010000010000000000000011001100000100010000001000011000000011000001011000001010001101010110000000000011000000011000100000101001000000000010000000000100010000001100101000000001100100001,ef5548b12be6f46595d51eb4946737eec3e4bde679c2601211c0db4ec1ef81dd,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.00035386811941862106,5.6609511375427246e-05,0.0007841503247618675,0.0009808586910367012,0.006814366206526756,0.008996916003525257,0.002175486646592617,16,796,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,714,2796,0,1,1,0,0,0,0,1,1,1,0,0,0.005032003857195377
4,25,10,100,243290946,4,conj,glucose42,MT19937-RandomState,0.0003388272598385811,0010000000010100100010100010000000000100101000010000100000000100101100000100000010010101000010110000011000000010000100110000011100000001100011110000001001000100001000000000001111000010111000001010010101101100000010101100010000001001000010010010110100,03408fc326712961b0f845ab1d9ad8af32b5724dd4944484a3d6345fab9f08c5,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0003496641293168068,6.331130862236023e-05,0.0009200340136885643,0.00101399514824152,0.007673874497413635,0.010027114301919937,0.0023470045998692513,19,325,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1011,3525,0,1,1,0,0,0,0,1,1,1,0,0,0.0042992569506168365
4,25,10,100,243290946,5,conj,glucose42,MT19937-RandomState,0.00033265165984630585,0100010000100000000000100000000101001000100100000011001000000010100000001101100000000100000001000000000010110000000000100000010000001110010000011000000100000010000100110001001000011010010000011000010101001110000000100101110000100111100010000000010000,e7b73293fca08f8a7953792b1113f9f62259e793b530ddfae3bda592e018be69,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.00034501124173402786,6.667431443929672e-05,0.0009733354672789574,0.0010012174025177956,0.008662776090204716,0.011055509559810162,0.0023862384259700775,21,504,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1049,3835,0,1,1,0,0,0,0,1,1,1,0,0,0.004827179946005344
4,25,10,100,243290946,6,conj,glucose42,MT19937-RandomState,0.00033997558057308197,0000000100100000001000001110000010000011101011000000010000000010100100000000000100001100010001000010000010000001000010000100000000001000010000100000100010000000001000100111010000000010011001010100011000100010010001000100000010110100000000101010100100,c3fa742612487b013d2099d836decef9c1c29452b7395ed59dc9888edcc57fc3,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.00034364499151706696,5.8758072555065155e-05,0.0008239215239882469,0.0009868675842881203,0.00475490465760231,0.006980537436902523,0.0022131921723484993,17,576,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,813,3039,0,1,1,0,0,0,0,1,1,1,0,0,0.004711486399173737
4,25,10,100,243290946,7,conj,glucose42,MT19937-RandomState,0.00040656328201293945,0010000101100010000011100100000010000000000111000001000001000001110100000010100010000010001101000000000001000110001100101100000101001100000010000000010000000010000000110000000100001000000000000101110000000000011000000000010001010100001000001011000000,b6a25df28dca8277386b8df84e292109fb2a80de538ef3f2aa05b7e041ee0244,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.000354609452188015,5.817599594593048e-05,0.0008232025429606438,0.0010281885042786598,0.005168525502085686,0.007439859211444855,0.002264176495373249,17,656,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,793,3017,0,1,1,0,0,0,0,1,1,1,0,0,0.004833856597542763
4,25,10,100,243290946,8,conj,glucose42,MT19937-RandomState,0.000348932109773159,0011100100010001100001000000100010000100010000110110011000000000001101010100001000001001001010001001100100010011010010000010010101011000001000010110010011010001010101100000000001000100110000100101000000001100000101010000000000011011000000010010001000,212433c7453fce079063f7cd15ec44daaba85742a99fb2a54fda6d8fced5b102,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0003837393596768379,6.663892418146133e-05,0.0010857414454221725,0.0010029179975390434,0.007313740439713001,0.009857925586402416,0.0025390377268195152,24,413,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1266,4476,0,1,1,0,0,0,0,1,1,1,0,0,0.004882150329649448
4,25,10,100,243290946,9,conj,glucose42,MT19937-RandomState,0.0003404421731829643,0000000010000011000001000000000100001110001001000100000001000010000000000010000101010001010000011000001011000000000001000000010000000000000100100000000010001000000101000000010000000110000100000000000100000100001001100000000010101011000010100000100100,fa0fe34fdc9bc2f78dfe390ee86b82cba33fcc311427f5e5f1a05c97bc019562,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0003085089847445488,5.674641579389572e-05,0.0007827924564480782,0.000973663292825222,0.011137433350086212,0.013264366425573826,0.0021217111498117447,16,616,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,714,2796,0,1,1,0,0,0,0,1,1,1,0,0,0.0047386884689331055
