schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,m_requested,m_effective,min_row_size_requested,row_size_distribution,row_size_support,row_size_probs,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,25,10,100,3731596565,0,conj,glucose42,MT19937-RandomState,0.0004409896209836006,1001100001000010000000001100000000010010000010000010010000000000000010001000000000000100001000010000010010000000001011000100010000000000010000000001101010000101000000001110000000110001000100011000010000000101001000001000001000000000100000000000000001,52faf522c73b9a0c827efc2d826dbb1cbbd2e2faf3d8a919619a351b295f50dc,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0003254041075706482,8.481927216053009e-05,0.0008671777322888374,0.0009890589863061905,0.017548504285514355,0.019823001697659492,0.002266460098326206,16,669,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,714,2796,0,1,1,0,0,0,0,1,1,1,0,0,0.0049990396946668625
4,25,10,100,3731596565,1,conj,glucose42,MT19937-RandomState,0.0003565428778529167,1100001100001000001000001010000010001001000100000110010000000000100000000000011000000010000000000110101010000110000001000010100110001001010001011100000011000000000001100001000000100010010000000001110001000001010001100011010001000110000010000010101000,91f58bbbf769c1627fe09a4230d4211bcdff9281cbabf3a141736086f1f8f15d,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0003551160916686058,6.905384361743927e-05,0.0011275969445705414,0.0009801294654607773,0.009373079054057598,0.011912588961422443,0.0025318963453173637,22,621,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1078,4001,0,1,1,0,0,0,0,1,1,1,0,0,0.005464293994009495
4,25,10,100,3731596565,2,conj,glucose42,MT19937-RandomState,0.00035082176327705383,0001000000001000110111110000000101000010100001000000100010100000000110010000000010100001000001100000000000010000000000100100010010001000000010000000010100100000000001000101101000100001000000000010000010000011000010000000010000010000000001000000001101,6989d72eead681ceaaab33b20adac22f45ec7fcb368470b3594328e73e139d59,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.00029732100665569305,5.7491473853588104e-05,0.0008082548156380653,0.0009768251329660416,0.005400132387876511,0.007545688189566135,0.002139892429113388,15,606,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,695,2641,0,1,1,0,0,0,0,1,1,1,0,0,0.004719199612736702
4,25,10,100,3731596565,3,conj,glucose42,MT19937-RandomState,0.0003481907770037651,0101000000110010001010100101000000100000001000000000000110001001001000000110001011001001000100101001011100100001000100011010000001000100100000010000000101001100101010010001001000000000000100001010001001000011000110001001000000010010100001100001100011,fe7ec74aeafaa8590e8c62a254113bc7198c31b4850a6cce52dbcccc636eefca,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.00037837401032447815,6.578490138053894e-05,0.0011102883145213127,0.0010013189166784286,0.007428713142871857,0.009990852326154709,0.0025557661429047585,22,415,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1138,4067,0,1,1,0,0,0,0,1,1,1,0,0,0.004963383078575134
4,25,10,100,3731596565,4,conj,glucose42,MT19937-RandomState,0.0003423187881708145,0000001000100001010100001000101101010000000010100100010010001101000000100000001000000110000000110000100000000110001001000010000010001010001100000100000001000010000110011000001010000010000000010001000000000000100100011010001100000000011100000101000100,62c65169c0f8535ef6b4d4c392067c246f326e5bf2957e329a1d937e05d40da7,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.000376126728951931,7.172860205173492e-05,0.001071070320904255,0.0010165823623538017,0.005315977148711681,0.007857759483158588,0.0025355080142617226,21,512,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,989,3769,0,1,1,0,0,0,0,1,1,1,0,0,0.004990806803107262
4,25,10,100,3731596565,5,conj,glucose42,MT19937-RandomState,0.00033610686659812927,0001101001000000010001000000000110000001100010110001010001000010101001100111000000000001001011000100100000100000010000000000010101101001100000100000000010000111000000000100001001111100011000000000000100001100100000000100000010000000010000000010001100,042747c4c29c38ba1bd7ff5fcec7e35d35ab724589ed37b55bd74cd220a3ace2,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0003343923017382622,6.088893860578537e-05,0.0009441254660487175,0.0009691966697573662,0.004524928517639637,0.006839519366621971,0.0023086033761501312,18,407,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,932,3304,0,1,1,0,0,0,0,1,1,1,0,0,0.004483598284423351
4,25,10,100,3731596565,6,conj,glucose42,MT19937-RandomState,0.00033666379749774933,0000011011000000011010000000010100000000000010111000100010010011000000010101010010000010000000011001001000100000010010100001000101000100010001001001000000101001011100001001000000000001000010101001100010000010011001001100001001000110000100000010010000,96329ccd3424c1dd284d83a0ff2c21916cd7c49655737efdd56e3789ba08e64b,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.00036976858973503113,6.619561463594437e-05,0.0010304423049092293,0.0009830817580223083,0.011396602727472782,0.013852177187800407,0.002449488267302513,20,466,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1000,3647,0,1,1,0,0,0,0,1,1,1,0,0,0.004800828173756599
4,25,10,100,3731596565,7,conj,glucose42,MT19937-RandomState,0.00033314526081085205,1000001110100100010001000010001001001010000011100010001000000001010011000010001100100001100010000000000010011010000110100000010100000000101001010100101001000011000100010101010000110001100000001000010001010010000100010001000010000000100010110001000001,94ae7be0d46929270d3eeecd2667105cf00907c261140d40ae00558d685164f0,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0003947438672184944,7.032975554466248e-05,0.0012459075078368187,0.000979769043624401,0.00919339619576931,0.011891442351043224,0.0026907501742243767,25,523,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1295,4642,0,1,1,0,0,0,0,1,1,1,0,0,0.005520631559193134
4,25,10,100,3731596565,8,conj,glucose42,MT19937-RandomState,0.00034233275800943375,0000001010010001101001000010000000000001000010000010010101000000100001000100000010000000101000001110010000111000000100101000000000000100001101001100100111000100100010000100000010001000001110000000010110000000110000000110000010001100010001110100000000,86af535cc0790cd1912529ff0b70fa193f6003d567e8199e34e92377baec057c,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.00036435946822166443,5.9067271649837494e-05,0.00019655469805002213,0.0,0.0,0.0006273826584219933,0.000619981437921524,15,414,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0026516877114772797
4,25,10,100,3731596565,9,conj,glucose42,MT19937-RandomState,0.00032150745391845703,0100101100000010000010010100000101000010000000100010110000010100000000000000001000011001100000010001101011000000100001110000000100010010100001000001100000101110000011101010010000000000000010000000100000000001001000000000010000000101000000000101001000,cc48e4cb187b4c611d376f59a19cf74127722e921396c6124b663c6d852f3434,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.00030731968581676483,5.865003913640976e-05,0.000889211893081665,0.0009591924026608467,0.004603898152709007,0.006823292933404446,0.0022143740206956863,17,475,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,833,3061,0,1,1,0,0,0,0,1,1,1,0,0,0.004608466289937496
4,25,10,100,3731596565,10,conj,glucose42,MT19937-RandomState,0.0003550257533788681,1000001011000100000000000010000000110001000110001000000001001000000001001101010000010000000001000000100000000000000000010100001001010000000001000000100010000000000001100000110110000000000100000001000010100100010001011000100010000110011000100110000000,5b274c9ed33a480d0e8b1084c4ee1697d27ee0c9200ff009fddc6da05b3eaf02,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.0003128349781036377,6.198324263095856e-05,0.0007350519299507141,0.0009688995778560638,0.010679776780307293,0.012765057384967804,0.002078769728541374,13,656,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,577,2243,0,1,1,0,0,0,0,1,1,1,0,0,0.004522975534200668
4,25,10,100,3731596565,11,conj,glucose42,MT19937-RandomState,0.00034768320620059967,0111010000000011001000001010111100011000100000000000001010000100000000000001010000010000110010100000000100000000100000000000010110000000100100100010110100000000000001000100000000011100001010000110010100001001010010000010100001100100001101000100100000,9b3fb6b37d89a73859208f05d38dd3ed6b932f7a96ad8a349d3373c78e6a1e3f,row_sparsity,row_sparsity|conj|3ccb84496a|rng=MT19937-RandomState,,4,4,1,uniform,1;2;3;4,0.25;0.25;0.25;0.25,0.00037787947803735733,6.622355431318283e-05,0.0010780133306980133,0.0009848764166235924,0.005981804803013802,0.008495299145579338,0.002506992779672146,21,645,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,999,3780,0,1,1,0,0,0,0,1,1,1,0,0,0.005298148840665817
