schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,m_requested,m_effective,min_row_size_requested,row_size_distribution,row_size_support,row_size_probs,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,25,10,100,1711539724,0,conj,glucose42,MT19937-RandomState,0.0004184143617749214,0000011001010010100000001000000000001000000000100011001000000010000001100001000000000101100000100100000100000000001000101000100100000010001100000000100101001000000000010101010100000000001011100000101000000010001100001000000110000000000000100100000100,9b88e249da7d33326e3e277228f2e8afe7f2ee7be30c0a5e652672265cf0443c,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.00035855360329151154,0.00014198943972587585,0.0005303127691149712,0.0,0.0,0.0010393979027867317,0.0010308558121323586,20,532,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.004050086252391338
4,25,10,100,1711539724,1,conj,glucose42,MT19937-RandomState,0.0003361217677593231,0010000110000000000100000100001100000100010010000100000000111000010000000001110010000100001000110000000010010000011000001000010000100010000000100100000000001000000001000100111000001000101000010000000001001000001000000000000010000000100000100001010001,d2a5c4c2504b81190a4cfce1b5b8b9c2bba703c391e7d32bbd12a3a4c07881af,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0003310004249215126,5.709752440452576e-05,0.0008114930242300034,0.0009986767545342445,0.015115461312234402,0.01732104178518057,0.0021982677280902863,16,630,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,714,2796,0,1,1,0,0,0,0,1,1,1,0,0,0.004739695228636265
4,25,10,100,1711539724,2,conj,glucose42,MT19937-RandomState,0.00033899955451488495,0000001000000111000010000001001100001000000000000110010000100000010001001010010000001000001000000000000100000000000000101010010000000000000100010000000001001001000000001001100010000000010100100000000000101001000000100000010100000000100000000010000000,10b04df6d32af1f6db663c6d104b12e89f8166074b646c7a96c346bb1ceacfc7,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0002777157351374626,5.7656317949295044e-05,0.0007881671190261841,0.0009798742830753326,0.0049829306080937386,0.007092916406691074,0.0021034134551882744,16,732,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,704,2785,0,1,1,0,0,0,0,1,1,1,0,0,0.004875115118920803
4,25,10,100,1711539724,3,conj,glucose42,MT19937-RandomState,0.0003300206735730171,0001000000000000010010000110001001000000000010100000010101000000101100000000110001001000000000101000000000001100001000000110001000000100001001000101000001100000000100001000000001110100000010000001100110000000000000001110100100000000110100000001001000,c0bc686be91d432029088987aa0008491e7266c00649b0c908a115d584f6bfa1,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.00031469203531742096,5.853921175003052e-05,0.0008778674528002739,0.0009988155215978622,0.00614167470484972,0.0083977235481143,0.0022499142214655876,18,478,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,832,3194,0,1,1,0,0,0,0,1,1,1,0,0,0.004477865993976593
4,25,10,100,1711539724,4,conj,glucose42,MT19937-RandomState,0.000329338014125824,0000100010000010010001000100100000001000100000001000000100001100000001000011010000010000000001100010011010000011000010001001000000001000001000001001101010000001000000110100000010010100000100100000000000001001100010010000100000000101010000100001000110,63cf8df7f15a87cf073df73246d3457c0f567d52907b63543a888c57e54b47c8,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.00034094881266355515,6.813742220401764e-05,0.0009638899937272072,0.0010105296969413757,0.009108384139835835,0.011498571373522282,0.0023835059255361557,20,657,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,920,3559,0,1,1,0,0,0,0,1,1,1,0,0,0.005157099105417728
4,25,10,100,1711539724,5,conj,glucose42,MT19937-RandomState,0.0003269920125603676,0000000100001100100001000001000001000000000001000001000100011000000100010000100000001110001010001000000000000100000110000100000000000001011001000001100000100011000001100010010000010001000010001000000110000000100000000011001000000100001000000000010001,ffb20dd5d032989d7dc97c07354813d07273892ec02da892766787d79a15f86f,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0003335447981953621,5.889032036066055e-05,0.0008773235604166985,0.0009860461577773094,0.006170094944536686,0.008431874215602875,0.0022558048367500305,18,726,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,792,3150,0,1,1,0,0,0,0,1,1,1,0,0,0.005058308131992817
4,25,10,100,1711539724,6,conj,glucose42,MT19937-RandomState,0.00032406020909547806,0100100001010000100000100001001000000010010000100000000001000010000001100001000000000110000000010000010000000010000000000010100010100000001101000000000110000001000010101010010100000000110010100000000010101000000000100100000010000001100001000000000100,1be71701be0e2c1cd5e6f580a0517f7096fb04aea0549310c57fdf8b544817ec,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0003082817420363426,5.824677646160126e-05,7.493328303098679e-05,0.0,0.0,0.00044813938438892365,0.00044146180152893066,17,434,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0024547139182686806
4,25,10,100,1711539724,7,conj,glucose42,MT19937-RandomState,0.0003209160640835762,0000110000000000001000010010000001001000000101000100010000000000100110101001000001010001001100000010001000000100000001001010000001000000101000001010100100000100110000001001001010000000000100000000110100000010000000010000000010000000000100000000001101,c5a9e2cfc2e60aa84529b929542142cfc1e43d6a92ed852e0725c2bb34595fed,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0002629123628139496,5.264207720756531e-05,0.0007210653275251389,0.0009797271341085434,0.00414695218205452,0.006170017644762993,0.002016346901655197,14,478,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,646,2453,0,1,1,0,0,0,0,1,1,1,0,0,0.004145962186157703
4,25,10,100,1711539724,8,conj,glucose42,MT19937-RandomState,0.00031010061502456665,1000011000000010100101100000000000100101100000000000100000000000000011000010011000100010001000000000001001010010100001000000011100000001110010000001011000001100100010000010000000000000000100000011100000000011010101000000000010100100000100000010001001,7b6cd335a8d4547550aca352c4a45987ddc02172e5ba2f34f747fbc8e4e78413,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.00032635685056447983,5.943235009908676e-05,0.00023751333355903625,0.0,0.0,0.0006298627704381943,0.0006233025342226028,19,404,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.002852783538401127
4,25,10,100,1711539724,9,conj,glucose42,MT19937-RandomState,0.000307571142911911,0011000010010000000000110000001010000010100000101010000000010100001100010010100000000011100000000010010000000000001000000000100000000000000100001000000000000010000000000100010000000011000010110000100001000000001100001000000010000010000000000010000000,bf1bee3a04c824af893d94b2e2bcdd4f176b18da5f9018dba1d12c4b376133de,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.00023098569363355637,5.4873526096343994e-05,8.743256330490112e-05,0.0,0.0,0.0003791702911257744,0.0003732917830348015,12,288,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.002015405334532261
