schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,m_requested,m_effective,min_row_size_requested,row_size_distribution,row_size_support,row_size_probs,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,25,10,100,2370492199,0,conj,glucose42,MT19937-RandomState,0.0004286663606762886,0010000000000100000000000010000100001100101000000000001000000000011001011000000000010000001101000000000001100000001110000100000010100000100101010000100100100000100001100010000010000000010010100100000000011010001000000011000000001000101000100001000011,84240419952fb0d24d73519fe691986292960debc02f704c6fb5ca96b4594ff5,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0003736000508069992,8.141063153743744e-05,0.00032191909849643707,0.0,0.0,0.0007841857150197029,0.0007769297808408737,19,468,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.003317262977361679
4,25,10,100,2370492199,1,conj,glucose42,MT19937-RandomState,0.00031830277293920517,0100000000100000000010000000110000010000000000001000001100011000000000010000000000100000000010000001001000100100000011010000100010000000100000100100010001000000000000100110101000000100000000000000100101010000000000010001000010010100000000010000100101,5f4fd46a488051a6196247594dece310cddcd2715b1cc72870430c390476c391,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.00026114005595445633,5.313660949468613e-05,0.0006730761379003525,0.0,0.0,0.000993059016764164,0.000987352803349495,13,632,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.004143822938203812
4,25,10,100,2370492199,2,conj,glucose42,MT19937-RandomState,0.00030884798616170883,0001000000000000001000000000010110000100000000011011000000000000010000110000000010000100010000001000000100000000000010000100101000000001100000001000000000000001000101001000000000010111000000010000101010001000000100010001000100000000010001001000000000,074f16799fd75a65fd88128047b00af09985a4294bbb2bd8e8afc792b158fedb,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0002625575289130211,5.6148506700992584e-05,0.00017824210226535797,0.0,0.0,0.0005026748403906822,0.0004969481378793716,15,589,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.002870120108127594
4,25,10,100,2370492199,3,conj,glucose42,MT19937-RandomState,0.0003104209899902344,0001100000000000001100100100000000001000010000000000000010001010010000001000100001001000001000000001001000000010000000000100000000100010000010000000001100010000000000001000000000011100000010000010100001101000001001000001000000100000000010010000000100,01e9ce760ef652f40e531a108c563611816b532d61beb2f9f64a23d43295f117,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.00027491897344589233,5.3472816944122314e-05,0.0006893500685691833,0.0009704697877168655,0.0141690568998456,0.01616234052926302,0.0019882116466760635,14,656,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,596,2398,0,1,1,0,0,0,0,1,1,1,0,0,0.004508658312261105
4,25,10,100,2370492199,4,conj,glucose42,MT19937-RandomState,0.0003246935084462166,0110001000000000001000000010000001010000000100000000000101011010000010000100001000110000000000000001000010000000000100100000010000110000000100000000100001000000000100110000000010000000010000100000000010000000000101010000010000011010010100000110100000,bdb6d8e7e33c4ce317373376348594cfb8750cfa8e9d1e8bb3a4e31beb75380c,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0002750307321548462,5.680602043867111e-05,0.0007709581404924393,0.0009658094495534897,0.004764658398926258,0.006837976165115833,0.0020686043426394463,16,640,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,734,2818,0,1,1,0,0,0,0,1,1,1,0,0,0.004573107697069645
4,25,10,100,2370492199,5,conj,glucose42,MT19937-RandomState,0.0003157295286655426,0000000100000000001000100000000100010000000000010011010000000000100010001000001110010010001000000100000000000110010000010100101000100000001001000100000101000000100010010000000011010000000010000000001000000110100010000110001000000000001000010101000001,0aebae31bf0d50d5c94faa6098c686506d169cd77b894eb99a6bf27f5d21d310,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.00028922315686941147,5.746539682149887e-05,0.000832865945994854,0.0009779911488294601,0.004504023119807243,0.006666264496743679,0.0021575456485152245,17,516,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,793,3017,0,1,1,0,0,0,0,1,1,1,0,0,0.0044752443209290504
4,25,10,100,2370492199,6,conj,glucose42,MT19937-RandomState,0.0003129560500383377,0001000000001101000000000001000100101000010010010000001000100100000000010000000000100001100000000001001101000000100000000001010000000100000000000010001000000110101000000000100000000000101100000101001000000100010000000001000000010000000101000011000100,080f5828bf5c62981698309ead1f16aacd1e380ad1c67dfb8f1310bde2ce6bff,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0002783527597784996,5.670543760061264e-05,0.0008299825713038445,0.0009676339104771614,0.0049325525760650635,0.0070699239149689674,0.002132674679160118,17,613,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,763,2984,0,1,1,0,0,0,0,1,1,1,0,0,0.004611442796885967
4,25,10,100,2370492199,7,conj,glucose42,MT19937-RandomState,0.0003163004294037819,0100000001000000110000010000000000100100101000010000010100010100001100000010011000000010000100000000000100000011100000000000010010100011000001000100100000000010000101010000100001101100010000010000100000100001000000000100011000100001000000000000100001,490e7fa4e72dd488c112256a1ac80cddb425a815fc0ed67d1c572e3de2b47246,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0003126068040728569,6.294902414083481e-05,0.0008222432807087898,0.0009711673483252525,0.004899975843727589,0.007074588909745216,0.002168966457247734,17,560,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,783,3006,0,1,1,0,0,0,0,1,1,1,0,0,0.0045419372618198395
4,25,10,100,2370492199,8,conj,glucose42,MT19937-RandomState,0.0003154659643769264,1010001000000010000101000000000000010100100000100000100000000001100001000010110000000011101010000010000010000101100000010100010000000011000000000010010101000100001000001000010000111010000010011000100000101100000010100010000110000100100000010010000101,caa1074a28b07d84c3b086fee1218a4c52eeb3d6555c48860a3bf4abc07e52a0,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0003279680386185646,5.91278076171875e-05,0.0008851168677210808,0.0009624054655432701,0.0061189765110611916,0.008357682265341282,0.002234618179500103,19,474,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,911,3415,0,1,1,0,0,0,0,1,1,1,0,0,0.004503148607909679
4,25,10,100,2370492199,9,conj,glucose42,MT19937-RandomState,0.0003244290128350258,0000100000010010001010010000000000000100100100000000000000100010100010000100000001010000000000001000001001000011000000000000000100100000000000001110000000100000000010000010010000000100000001101000100000000010110000000010000000001101100001000000000001,79e5d989416b18653052004f2decb9588b3999254bb30a703ebafa5b57de0805,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0002558976411819458,5.4813921451568604e-05,0.0007827877998352051,0.000973779708147049,0.004322875291109085,0.006393736228346825,0.0020672790706157684,16,704,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,704,2785,0,1,1,0,0,0,0,1,1,1,0,0,0.004735469818115234
