schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,m_requested,m_effective,min_row_size_requested,row_size_distribution,row_size_support,row_size_probs,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,50,10,100,1156917711,0,conj,glucose42,MT19937-RandomState,0.0006754891946911812,00001100000000000100000100010000010000011000110000000010010010000001011001000010100010000001000011000000000001000000011000000011000000000110001000000010000010000100001000001000100011000010000000010010100000100011010000000110010000001100010000000110000000100010000001100101010000010000000100000001001000000101100100000000001010100000110001000000100001010000000000100000000011000000100011000000001000000000001100100000100000010000000000010000000110100000000100110001001000001000010010000010010000011000,0da895cef3cc25260b25ea1b5874fe44c94dce6f01b58a76eb5f65d2ab721489,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0006540780887007713,9.245984256267548e-05,0.0010386602953076363,0.0010253172367811203,0.01661921665072441,0.01943732611835003,0.0028105154633522034,20,918,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,840,3471,0,1,1,0,0,0,0,1,1,1,0,0,0.007040105760097504
4,50,10,100,1156917711,1,conj,glucose42,MT19937-RandomState,0.0006044134497642517,00010000000100000001001000010100001000101000000000100001000000000011000000000001000101000101000010000000000010000000001100100000000010010100100000101000000000010000100000001000000000000000010100010100000011000000100010001100000100000000000100000001001000110000001000100100101001001100000100100010010010010000101000000000000001101000001000110100000010000001010000001010000000010000110000001000000000101000000000100000000100000010000011000010000010000011000000100010000000001000000000000011000000000001,97073b34d7cec0c9acf373bcace3e4af40c1157e35593b1a3d966606edae5076,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0005126819014549255,5.9147365391254425e-05,0.0007627364248037338,0.0010024923831224442,0.00408379640430212,0.0064277853816747665,0.002337058074772358,14,984,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,576,2376,0,1,1,0,0,0,0,1,1,1,0,0,0.006348372437059879
4,50,10,100,1156917711,2,conj,glucose42,MT19937-RandomState,0.0006016818806529045,00001100000100001100011001000000000010100000000001100000000000000101100100100000000000001000000100001000100000010000001000000110000100000000100000010000101000000000010100000000100000010011001100001000000100000010101000000000000001000000110000000110000010010100001000001110100100000000010001000101010010000110001000010000000000001000010101000100000101000100000000101100000010001100001000001100000001000000001000000001000001010100000110000100001001000000000100000000101100001000001000000100000010000000,5afb68a17b3ba8439023e4069268ab11c2de8f75fb569bc5ca313360b01dcad9,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.000582532025873661,5.762465298175812e-05,0.0007349923253059387,0.0009808177128434181,0.0038053859025239944,0.006167568266391754,0.002355966717004776,14,1000,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,566,2365,0,1,1,0,0,0,0,1,1,1,0,0,0.006301579996943474
4,50,10,100,1156917711,3,conj,glucose42,MT19937-RandomState,0.0005994020029902458,00000000101000001100000001000100001000001000000000000001000101100100000000011100001010000000000110000000100000011000001000001000010011001000100000000010000110001100010000000101100000000110011000100100000011010000110000000100010010000000110100000010100001000000000000100000010000000101000000000000110000101000010000000010010010001000000010010001000100000000010001010100000100000000000001010000001010010010010100000100000010100001000001001001000000100100010100000000000110100001000000000100001000000001,2c552f652ad9ceafd5dfa23257a9ea9c7b6aa5abdbb070d7b3930f2f30b4da56,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0006357021629810333,6.0306861996650696e-05,0.000896216370165348,0.0009893523529171944,0.004917743615806103,0.007505589164793491,0.0025815777480602264,18,946,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,762,3117,0,1,1,0,0,0,0,1,1,1,0,0,0.006739911623299122
4,50,10,100,1156917711,4,conj,glucose42,MT19937-RandomState,0.0005991840735077858,00010001000111000000001110000000010001000000100000000001000001000010000110000100010000000000110010000100000011010000000001000100010011010000000000000100010001010001000010000011000001100100001010100000101000000000000010000010100001000010010100011000001000000010100000000000100010100000100000010000000001000100001000000000101000000000000010000010000100000011000010000000000010100000000000001000001001001000001001010000000000100100010000001011001010100001010001000000100110000010010100100001000010100000,40247b0aa3ca2c55c9a88566c7547c222ab4d724292f473fe9847a88a9ad7587,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0006096484139561653,6.354227662086487e-05,0.000980517826974392,0.0009750546887516975,0.005160769447684288,0.007795507088303566,0.0026287632063031197,20,907,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,870,3504,0,1,1,0,0,0,0,1,1,1,0,0,0.006793281063437462
4,50,10,100,1156917711,5,conj,glucose42,MT19937-RandomState,0.0005995789542794228,00010100011000001000000000001010000100100100100000100001001010000010000001000000000001000101000010000110000010000000100000001000000010100001001100000100001001100000100000000100000010010000011000100000001001000010010000010000010000000011000100100000110000001000000100110001010010000000000100100010100001010000000000101100010001010000011010000010001000000000100000101000010101001000000000010100000111000000100011000000100010010000101001000000001000000000000001000000000001010100000000010100000000010000,993cebee381f923d5c711feb0f9ffdfb8f2643e9134368e6517c05af1e27dd9f,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0005338713526725769,5.8720819652080536e-05,0.0008602486923336983,0.0010026535019278526,0.004275668412446976,0.0067377155646681786,0.0024554943665862083,17,956,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,713,2929,0,1,1,0,0,0,0,1,1,1,0,0,0.0067197419703006744
4,50,10,100,1156917711,6,conj,glucose42,MT19937-RandomState,0.0006115920841693878,00110000010000000111100000000000100000000001010000000000100000000001000000100100000000100110000010100100000000000000010010000000010010001001000000000100100110000001000100000100010101000010000100000000000000010100010100000100010010000100110000000001000001000011100000000001001100000100000001000001000100000100001100100000000001100000000001001000010000001100001010000001000000001000010000100110000000011100001000000000001000001000010110000010000000011100000100000000001000001000001010001010000011010000,ee923ec545631e8c94c4b0805862df64b5cd9e4a6b7bd3aeb53d9ee2ff7967a6,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0006099846214056015,6.266217678785324e-05,0.0008985931053757668,0.0009964443743228912,0.00475173257291317,0.007326316088438034,0.0025676842778921127,18,911,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,782,3139,0,1,1,0,0,0,0,1,1,1,0,0,0.006718439981341362
4,50,10,100,1156917711,7,conj,glucose42,MT19937-RandomState,0.0006096074357628822,01000001000000001100000000000100100100100000000001010000000010000001000011000100001001000000000001000010100000001001010001010000010010100000000101000000001000000010100001010000011001100010000100110000000100110000100000010001001000010000000001011000000000011100000010010000000100011000000001000000110001000100000000010001000110001010100000010000010000000001101000100000001000000100110100000000001000000000000010000001001100000010000000001000000001001011000000010000001101010100000100110000100100000000,4b28d6d518d5c52cb9799a08aa50af715ac392f109332a3614ce0166a263dc94,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0005944892764091492,6.718188524246216e-05,0.0008979886770248413,0.0009952671825885773,0.004672124981880188,0.007233998738229275,0.00255492702126503,18,896,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,782,3139,0,1,1,0,0,0,0,1,1,1,0,0,0.006618686951696873
4,50,10,100,1156917711,8,conj,glucose42,MT19937-RandomState,0.0005937386304140091,00011000010000010010100001001010000000100000010000000100000000001000010100000001000001000101000001000001000010000111000000001010000110000100000001001000010001000011000010000010000000000000010001000000011100000000000100000001000000000000110000010000010000000001001000010010000011000001101000000100000100011001000000000100100000000010000000000000000001001000101010010001001000000000000000100000000110000000100010010000101000001101000000000001000000001100001000001000000001000000001010001000100100100000,667d95ce6bb6d0d428a847ff977dfbf34afeee2afb2b488672f3bff4c748b1ff,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0005479920655488968,5.7792291045188904e-05,0.0008179126307368279,0.0009948452934622765,0.003944974392652512,0.006368216127157211,0.00241854228079319,16,872,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,684,2763,0,1,1,0,0,0,0,1,1,1,0,0,0.006323602981865406
4,50,10,100,1156917711,9,conj,glucose42,MT19937-RandomState,0.0006142640486359596,00000101011000000010000010000000001000000000011000000100001000010000000100000101110000000101000000000001100010000000100000010100010101001000001000001001100000101000001100001000000000001000000000001000000010100000000100001001000001101000100000011001001000000000000000000100001000000000100001000100000010000000000010001100000101001000101100001000000000000001101000100010000000100100100000000000000100000000000100000100000000000000100100000100001000000001000001001110000000011000100011000000000000000011,599a7d575cfb487c60e92d6d97f22659cda462fcd37386736e93db7b6357653c,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0005132034420967102,5.232077091932297e-05,0.0,0.0,0.0,0.0005698921158909798,0.0005655242130160332,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.0057676248252391815
