schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,m_requested,m_effective,min_row_size_requested,row_size_distribution,row_size_support,row_size_probs,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,50,10,100,3696641487,0,conj,glucose42,MT19937-RandomState,0.00072435662150383,11010000000010000001000010000100000010000011000000010010000110001000100100100010000010010100010110000000000001000000010000000001000100000101001000000000010001000110001000010010010000010100100010000010000000000100000010000011000100100000000001000001010010000100100000011000000001010000001010001001000000000100001000000000100000001000000010000000010000100000000100100000000101000001000100100001100000010000101000000000100000100000000000000001110000100000000100000001000010100010100010000010001000000000,765686c7c8977e332f84fb8492bed726bb2c96cba93620d78bd58f6f77536eee,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0006821788847446442,0.00010823272168636322,0.0011440636590123177,0.0010444419458508492,0.020728668197989464,0.023716723546385765,0.002978917211294174,25,854,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1115,4444,0,1,1,0,0,0,0,1,1,1,0,0,0.007555350661277771
4,50,10,100,3696641487,1,conj,glucose42,MT19937-RandomState,0.0006062909960746765,00010000100000100101000010000001000000100010010001010010000001000000000000010000000000010010000000000001000000000100000000001000001010000100010010000000011000000100001000000001000110000100001010001000000000001000110000011000000010000001001010000001100000010000011010000000001000010010000000000101000100010110000001000000101000001000000110010000001010000001000101000000000100010000000010000010001010000100000001010000010000001001010000010000000001001000000101000001110000010011000000000000010001001100,2d2aca070bc9e279f17418d3d4fd7f56b60af8740e4ea001d35e7d9514b342cb,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0005923490971326828,6.065890192985535e-05,0.0007927184924483299,0.0009863534942269325,0.004881829954683781,0.007321478798985481,0.0024320799857378006,16,984,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,684,2763,0,1,1,0,0,0,0,1,1,1,0,0,0.006471887230873108
4,50,10,100,3696641487,2,conj,glucose42,MT19937-RandomState,0.0006554396823048592,00010000001000001000101000100000000010000000100001100101000000000000010001100010110000000110001000010000100000000100000001000001001000101000100001100000100000011000000100010000010001010000010000001011000010001000001000001000000010001100010000100000000111000000000000000110000000000000100000011010000000001011000100000000001010010000000100000100100100010100100000000000010100000010100100000000001000000000110001010110000000001000000000001000000100000011010000000000010000000000000100100000001000000000,0b55afa254af21002335ce89e43f759c2b7bf3f3435260baf57e2c81af97ddfe,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0006295656785368919,6.267614662647247e-05,0.0008390974253416061,0.0009784121066331863,0.005059423856437206,0.007576407864689827,0.002509751357138157,17,930,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,723,2940,0,1,1,0,0,0,0,1,1,1,0,0,0.006523941643536091
4,50,10,100,3696641487,3,conj,glucose42,MT19937-RandomState,0.0005960501730442047,00000001000000001000000100000100101000000100100010000100010110000110000010001001000000010000110000001000000000001000001100001001100001100100000000100010011000000000000010000001101000000110010101000000000110010000001000000101000001000000101000100010000000001000100101000010000000110000101000000001100000000100000001000110000110010010000010000000100010000000010101100000000001000010010000001100000100000010000000000101010001000001100000100100000101000000001000000000001000000000101100100000110100000010,5303d13af9dcc00bc733eea21e5c87e17537bfbe40e1176e587755823af42c21,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0006881104782223701,6.685871630907059e-05,0.0010626967996358871,0.0009846771135926247,0.0067571066319942474,0.009567243978381157,0.0028023431077599525,23,918,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1007,4057,0,1,1,0,0,0,0,1,1,1,0,0,0.007261479273438454
4,50,10,100,3696641487,4,conj,glucose42,MT19937-RandomState,0.0006010401993989944,00010010100001100000000000000100000000100000100100000000010000000101001010000100101000100000001110000100110000000010000000001000110010000100000000001100000010010100000000000010100001001000100000100000010100010000000001011100000010100000100100110000000110000000001100001001010000010100010000100001000001000010101010000010000001000001000100100101000001000000100000100010001000100100000100000000010011001100001000000001000011000010000001000010101100000010000000101001000001001010000101000000000100010000,dac03f3dcb575d07c518307f20eed60e544b0875c53f487117508441d7140b28,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0006597386673092842,6.736442446708679e-05,0.0010677855461835861,0.000986345112323761,0.0058073317632079124,0.008595893159508705,0.002781233750283718,23,977,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1007,4057,0,1,1,0,0,0,0,1,1,1,0,0,0.007585129700601101
4,50,10,100,3696641487,5,conj,glucose42,MT19937-RandomState,0.0006126733496785164,00000100011001001000011000000000010100100001010000000010000000010000000011000000001000110000110000101000110000100010100000000000010010000110000001101000000001001000000100100001010000101010001000100001100100000000000100000000100000000000010000000001101000100000100100000001000000110001000100100101000001000000100100000101000000010100000000010010010100000000011100000100000011001000010000100100000110010100110000010000010000001000001000010000000001100000000100100000100001000010010000011000100000000011,e236a68c6a669d60d581bfafd3e6e74b83ddbe2c1568035b38a1a3e013d8ed98,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0007690852507948875,7.491372525691986e-05,0.0012540724128484726,0.0010022679343819618,0.008163504302501678,0.011271825060248375,0.003100339323282242,28,850,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,1252,4997,0,1,1,0,0,0,0,1,1,1,0,0,0.007701758295297623
4,50,10,100,3696641487,6,conj,glucose42,MT19937-RandomState,0.0006015598773956299,01011000000010100000000000001001000010100001000001010010000000100001100010010010000110000000000011000001001001001001000000001110000101001000000001001000000001100011000001000001100000010100010000100000001000000001000000010110000100100010000000010000000100000000010000000000000100001000000000000101001000010000110000011000000001000000000001000100000001010100000000000010001000100001000000111010001100000100100000001000010000011000000000000101000001000110000010000100000101000100000000010100000000010000,cae63908bcfda61be4f9c2ac144fde235806f95925adfceb58231532a1419497,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.000600697472691536,5.564838647842407e-05,0.0007139509543776512,0.0009692590683698654,0.0037368685007095337,0.006083640269935131,0.0023395558819174767,14,1000,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,566,2365,0,1,1,0,0,0,0,1,1,1,0,0,0.006249246187508106
4,50,10,100,3696641487,7,conj,glucose42,MT19937-RandomState,0.0006150677800178528,01000000000000001000000110010000000100000100110000001000000101000000000001000000000000000101000000000101010000010010000000001100100000010000000000010000010000100100101000100100100000000110001110000000000001010100000100010000100100000100000010000000000000000001001000000000100000000000100001000000110000001000000010010010000000101000010000000100000000010010100000010000100001100001000000000101010000001000000011000000100000010001000000000010100100000010010000001000100100000100010000000100000100000000,016e37e87d1efc927d7bad8cfbba3b741d125993a29878c60c4117e325932efc,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0004698392003774643,5.3442083299160004e-05,0.0,0.0,0.0,0.0005293823778629303,0.0005232812836766243,10,1024,1,4,identity_submatrix_identifiable,0,,,exclude_x,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.00559993926435709
4,50,10,100,3696641487,8,conj,glucose42,MT19937-RandomState,0.000593976117670536,01100001000010001000000100001000000111000011100000000010100000000100000001000100000100000000000111000001000000101010000000000100000000000010000000100100001000010010100000010000010000100000000111000000000000001000101000000010001100000000010000100000000101000000000000100000000011000001000001100000000000100101000011000001000000110000000000011000000000100100100011000000000001100001010000100000000100100011100000000000010000001000010010000100000000000100000100100000000001000011000000000110100001000001,800a69f91c598b723a4f5a33cadf09655ecfe7a5eee1e9b2d4c920ab72768e0a,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0005213441327214241,5.930941551923752e-05,0.0008142217993736267,0.0009918855503201485,0.004208249971270561,0.006602673791348934,0.002386760897934437,16,962,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,644,2719,0,1,1,0,0,0,0,1,1,1,0,0,0.013303217478096485
4,50,10,100,3696641487,9,conj,glucose42,MT19937-RandomState,0.0006083240732550621,00000100000000010001000000010000010000000000001010010000000011000010001000100100110000000000010000000000000010000000100000100100000000010000000000001000000111000001000100100010100010001001000001000010000000100000000000010101000000100001000011100000000010000100000001000000000000010000000100000110000000100000100100101000000010001100011000100101000100000000000101000000100101000100000001000001000000000000110010010000000000000111001001000000000010000000010001000000000001000000001000000010011001010000,ea3160b6fcd1c2f662ff035e902206d9d26fce7e96f6931cc1917079cae97190,row_sparsity,row_sparsity|conj|2c5e43f84a|rng=MT19937-RandomState,,3,3,1,uniform,1;2;3,0.3333333333333333;0.3333333333333333;0.3333333333333333,0.0004950324073433876,6.0061924159526825e-05,0.0008311048150062561,0.0009910650551319122,0.004501396790146828,0.006885698065161705,0.0023772642016410828,17,942,1,6,SAT_unsat_identifiable,1,boolean_factorization,exclude_x,exclude_x,0,713,2929,0,1,1,0,0,0,0,1,1,1,0,0,0.006614296697080135
