schema_version,J,K,N,seed,sim,operator,solver_name,rng_engine,generation_time,q_bitstring,q_sha256,design,design_id,p,zero_row_policy,basis_time,identity_check_time,two_col_check_time,three_col_check_time,sat_time,algorithm_time,preprocess_time,J_basis,M_basis,identifiable,branch,branch_label,sat_called,sat_formulation,sat_cardinality_encoding,cardinality_encoding_requested,maximal_candidate_requested,sat_variables,sat_clauses,identity_original,not_complete_original,has_pure_node_original,no_pure_nodes_original,has_zero_row_original,two_col_violation_original,three_col_violation_original,two_column_pass_original,both_necessary_checks_pass_original,I_3c,identity_basis,two_col_violation_basis,diagnostics_time
4,25,10,100,3922397797,0,conj,glucose42,MT19937-RandomState,0.0001256270334124565,1111111111101111111101011111111111110111111111111111111010111101011111111101101110110111111111011111111111111111111011111111101111101101111111101101111111111111111111111011111111110110111111110101011111111111101110111100111111111111011111111111110111,ea16d41fcd92cc67c2f8db390ec29f611815fe34f91a976e68cc1b2952270a03,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.0002753501757979393,8.100178092718124e-05,0.00042619649320840836,0.0,0.0,0.0007912563160061836,0.0007825484499335289,12,20,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0.0015740413218736649
4,25,10,100,3922397797,1,conj,glucose42,MT19937-RandomState,3.525521606206894e-05,1011101111111111110111111111011111111110111101111111111111111111101111111111111111101111111111111111110111101111111111111111011111111111011101111111111111110111111111111111111111101111111111011111011111101110111111111000011111111110111111111111111111,def1c1bf47749b6afa3854e3047cc0a5a5e18d182025470c5c5c200ac0788044,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.00022962037473917007,5.617178976535797e-05,0.0003359522670507431,0.0,0.0,0.0006272736936807632,0.0006217444315552711,13,16,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0.0012153973802924156
4,25,10,100,3922397797,2,conj,glucose42,MT19937-RandomState,2.9034912586212158e-05,1111111111111111111111111111101111101111111101110111101011111111101111101111111111111111111111111111111111111111111111111011100111111101111011111011111101111111110111111111111101011111111111111100001011111111111111111011101111011111011100111111111101,138e48d7cff2233bd6ade6bd16666c47f7b9771603144b7c140100b8316e5856,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.00022904295474290848,4.913564771413803e-05,2.94344499707222e-05,0.0,0.0,0.00031235720962285995,0.0003076130524277687,12,20,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0.00038426462560892105
4,25,10,100,3922397797,3,conj,glucose42,MT19937-RandomState,2.593640238046646e-05,1111111111111111111011111111111101111111111011011111111111111111111111111111111011111111111111111110101111011111111111101111111011111111011111111111111111111111111111111111111010111111111111101111011111111011001111111111111111111111111111111111111111,4b51a6fb3b26643f631e6a0637cad366aa19778ac87274337f121869389402c3,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.00014605000615119934,4.590768367052078e-05,2.5509856641292572e-05,0.0,0.0,0.00022195838391780853,0.0002174675464630127,7,11,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0.0003241235390305519
4,25,10,100,3922397797,4,conj,glucose42,MT19937-RandomState,2.7181580662727356e-05,1111011101111110111111111111111111111111111111101101111111111111111111011111111111111111111111100111111111111111110111110011101011111111111111011111011111010111011111101111011110111111111111101111111111011101111111111111111011111110001111111111111111,f41a56ad24f005cef801f47a294cde14052f89cb97163692b66999a00aa44316,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.00022440776228904724,5.065184086561203e-05,0.00013204850256443024,0.0,0.0,0.00041189510375261307,0.0004071081057190895,11,20,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0.0007019247859716415
4,25,10,100,3922397797,5,conj,glucose42,MT19937-RandomState,2.6503577828407288e-05,1111111011111111111111110111111111111111011111111111111011111111111011111101011111111111001111111110011101111111111111111110111011111111110111111111111110111110111101111111111111111111111011101101111111111011111001111111111011111111111111111111101111,a6dc4d322dabdf672df88a664b56c831727a7ee85178058f2933ddf302e7a4fb,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.0002077631652355194,4.618428647518158e-05,0.00015265773981809616,0.0,0.0,0.0004113363102078438,0.00040660519152879715,11,17,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0.0007055532187223434
4,25,10,100,3922397797,6,conj,glucose42,MT19937-RandomState,2.7718953788280487e-05,0111111111101110011111111101110111111101111111111111111111111111111001111111110111111110111111111111101011110111111111111111011111111111110111111111111111101111101111111111111111111111110101110111101111111111111111111111111111111111011111111111111110,b7a1720ba5e8050b3424d410923ab7382aee42dc9919c86231d68225a6c1937e,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.0002261614426970482,4.7273002564907074e-05,0.00015550851821899414,0.0,0.0,0.00043352413922548294,0.0004289429634809494,11,17,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0.000735623762011528
4,25,10,100,3922397797,7,conj,glucose42,MT19937-RandomState,3.591831773519516e-05,1111110111111111111111111111111110011111111111111011110111111111111111111101010111111111111111011111111111101111111111111111110111111111111011111111111111111111011111111111111111111111101111001111111111010101111111110111111111111111111111111101111111,f2bf5a91ce5421fea7af8c7a1c7501c3c8cde901a4c6853ca21503d28824ec69,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.0001803189516067505,4.7565437853336334e-05,2.8835609555244446e-05,0.0,0.0,0.0002626469358801842,0.00025671999901533127,10,14,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0.0004268744960427284
4,25,10,100,3922397797,8,conj,glucose42,MT19937-RandomState,2.6469118893146515e-05,1101111111011011100111001011111111111111111111111111111111111111110111111111111111101111111111111111111110111111111111111101111101011111111101111111110111111111111110111111011111101101111111011111011111111111111111111111100111111101111111111111111111,387d38673992a00c0f4748d77c960328cbf489b257a9db059e9304b7d2626b12,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.00026095379143953323,4.6945177018642426e-05,6.045401096343994e-05,0.0,0.0,0.00037302542477846146,0.0003683529794216156,8,14,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0.00046184565871953964
4,25,10,100,3922397797,9,conj,glucose42,MT19937-RandomState,2.710428088903427e-05,1111101101111111111110111011101110111010111111101011111111111111111111111111111001111111011111110011101111101111111111111111111111111111111111111111101111101111110101111111011111111110110011111101111111111111011111111111110111111110011111111111101111,84c6ddd23ea77286f024fb5f60bfbb4a9265fdbacca1e39d8fac162f9e8cf039,bernoulli,bernoulli|conj|p=0.9|zero=allow_iid|rng=MT19937-RandomState,0.9,allow_iid,0.0002221725881099701,4.696473479270935e-05,0.00011904537677764893,0.0,0.0,0.0003922535106539726,0.00038818269968032837,11,20,0,2,two_column_check_failed,0,,,exclude_x,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0.0006422437727451324
